x,y,z,mass,size,ecc,signal,raw_mass,ep,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy
80.91697987,372.09733,28.56203809,87003,5.191289291,,90,87003,,3,10.27645644,47.25636091,3.427444571,833,-0.22168256,0.29789771,0.060531911,0.376231730827,-0.217472667786,0.29705759865,0.0548786894964,0.372222042215,0.373766663985,0.37309742749
79.17144785,374.4429812,29.06647068,82999,5.1635792,,91,82999,,4,10.05477388,47.55425862,3.487976482,833,,,,,,,,,,
466.0138845,385.9864581,30.08510508,81746,5.004520502,,96,81746,,0,59.18376333,49.02028017,3.61021261,834,0.00897742,0.05758454,-0.014631809,0.0600887938927,0.00672485975819,0.0540943082232,-0.0137664739061,0.0562221817855,0.0597937523525,0.0564403025818
466.0845729,386.4398796,29.96317334,79399,4.995046602,,94,79399,,1,59.19274075,49.07786471,3.595580801,834,0.02678289,0.02251353,-0.16681272,0.170442558604,0.0246604396417,0.0324243214652,-0.16444458566,0.169415157701,0.170121955873,0.171714756092
466.2954618,386.6171515,28.57306734,75492,4.984710104,,95,75492,,2,59.21952364,49.10037824,3.428768081,834,-0.00934667,-0.01175516,0.077183497,0.0786310131937,-0.012991540383,-0.0107504311319,0.0829117779621,0.0846091887201,0.07914705375,0.0790040764783
466.2218659,386.5245912,29.21626315,78890,4.995699761,,95,78890,,3,59.21017697,49.08862308,3.505951578,834,-0.01060289,-0.05829198,0.012766528,0.0606082539416,-0.00639299778649,-0.0591320913495,0.0071133064964,0.0599005323631,0.0600150780237,0.0608313971995
466.1383786,386.0655992,29.32265088,81754,5.007416766,,97,81754,,4,59.19957408,49.0303311,3.518718106,834,,,,,,,,,,
118.9798234,413.104762,30.31664127,79399,5.001075465,,93,79399,,0,15.11043757,52.46430478,3.637996952,835,-0.08015517,0.06965085,-0.011541259,0.106814291379,-0.0824077302418,0.0661606182232,-0.0106759239061,0.106217874007,0.108514863354,0.106308334888
118.3486804,413.6531939,30.22046411,78430,5.024537521,,93,78430,,1,15.0302824,52.53395563,3.626455693,835,0.07534974,-0.05652004,-0.078028503,0.122313308843,0.0732272896417,-0.0466092485348,-0.0756603686604,0.115148379854,0.121017346485,0.116718058918
118.9419853,413.2081543,29.57022658,77015,5.001794134,,93,77015,,2,15.10563214,52.47743559,3.54842719,835,0.00598336,0.00251529,0.093931197,0.0941551753783,0.00233848961698,0.00352001886811,0.0996594779621,0.0997490381617,0.0939939625047,0.0940262135597
118.9890984,413.2279597,30.35298656,79071,5.006103444,,93,79071,,3,15.1116155,52.47995088,3.642358387,835,-0.06655773,-0.00983116,0.16340372,0.176712644821,-0.0623478377865,-0.0106712713495,0.157750498496,0.16995984433,0.175170432132,0.175219589712
118.4650218,413.150549,31.71468423,78506,5.028161845,,93,78506,,4,15.04505777,52.47011972,3.805762107,835,,,,,,,,,,
405.211329,428.228589,29.99078457,99073,5.042731215,,110,99073,,0,51.46183879,54.38503081,3.598894149,836,0.07308579,0.01293246,-0.102596521,0.126628698733,0.0708332297582,0.00944222822321,-0.101731185906,0.124321101578,0.125342096204,0.125030189287
405.7868077,428.3304194,29.13581356,97921,5.045194587,,112,97921,,1,51.53492458,54.39796327,3.496297628,836,0.00743955999999,-0.00925066,6.39399999969e-06,0.011871048998,0.0053171096417,0.000660131465241,0.00237452833957,0.00586053012352,0.0106698831418,0.00535793517845
405.8453869,428.2575796,29.13586685,97993,5.035982291,,110,97993,,2,51.54236414,54.38871261,3.496304022,836,0.01162425,0.00371072,-0.098390799,0.0991445508278,0.00797937961698,0.00471544886811,-0.0926625180379,0.0931249064764,0.0987835475666,0.0988263896181
405.9369164,428.2867979,28.31594352,97030,5.034469457,,110,97030,,3,51.55398839,54.39242333,3.397913223,836,-0.00230049,0.05154575,0.001531708,0.0516197900683,0.00190940221351,0.0507056386505,-0.0041215135036,0.0509086876802,0.0516038398695,0.0507646898657
405.9188024,428.6926699,28.32870776,95988,5.036283321,,111,95988,,4,51.5516879,54.44396908,3.399444931,836,,,,,,,,,,
186.8730541,432.7587018,29.78863021,87108,5.004799781,,97,87108,,0,23.73287788,54.96035513,3.574635625,837,0.01321579,-0.00941485000001,-0.093443134,0.0948415299201,0.0109632297582,-0.0129050817768,-0.0925777989061,0.0941136674065,0.0945539586638,0.0949650084723
186.9771155,432.6845692,29.00993742,88051,5.004816478,,99,88051,,1,23.74609367,54.95094028,3.481192491,837,0.0607969,-0.04631179,-0.001633357,0.0764441809277,0.0586744496417,-0.0364009985348,0.000734777339572,0.0690526149601,0.0747672440903,0.0690680214729
187.4558313,432.3199094,28.99632612,85196,5.000588021,,99,85196,,2,23.80689057,54.90462849,3.479559134,837,-0.06900521,0.000740899999997,0.092175893,0.115146268677,-0.072650080383,0.00174562886811,0.0979041739621,0.121927473028,0.117366853766,0.117377496353
186.9124831,432.3257432,29.76445856,87526,5.008991527,,99,87526,,3,23.73788536,54.90536939,3.571735027,837,0.00532712,-0.00351962,-0.089240588,0.089468701114,0.00953701221351,-0.00435973134955,-0.0948938095036,0.0954714456867,0.089817731398,0.0898545736509
186.954429,432.2980297,29.02078699,88565,5.014275336,,98,88565,,4,23.74321248,54.90184977,3.482494439,837,,,,,,,,,,
420.4632175,434.7639788,30.38519059,80908,4.992594754,,105,80908,,0,53.39882862,55.21502531,3.64622287,838,0.06049509,0.00834992,0.020770904,0.0645043218017,0.0582425297582,0.00485968822321,0.0216362390939,0.0623212298048,0.0623966656931,0.0620261178475
420.9395568,434.8297263,30.55828145,80952,4.96430957,,106,80952,,1,53.45932371,55.22337523,3.666993774,838,,,,,,,,,,
422.0715504,458.0314963,30.02758499,102012,5.056307656,,112,102012,,0,53.6030869,58.17000003,3.603310199,839,0.00421196000001,0.00735703,-0.001301086,0.00857667314534,0.0019593997582,0.00386679822321,-0.000435750906112,0.00435674818685,0.00772385671881,0.00452594749095
422.1047154,458.0894257,30.0167426,101179,5.044485291,,112,101179,,1,53.60729886,58.17735706,3.602009113,839,0.05779247,-0.08551364,-0.094282492,0.139791775554,0.0556700196417,-0.0756028485348,-0.0919143576604,0.13138946281,0.138927758244,0.133056867884
422.5597742,457.4160899,29.23105517,95501,5.027909249,,112,95501,,2,53.66509133,58.09184342,3.507726621,839,-0.05268891,0.07662746,0.095145007,0.133043080316,-0.056333780383,0.0776321888681,0.100873287962,0.139196522173,0.13452819331,0.135103012245
422.1449009,458.0194557,30.02393023,100793,5.063430463,,111,100793,,3,53.61240242,58.16847088,3.602871628,839,0.05837727,0.0044769,-0.081489559,0.10034189809,0.0625871622135,0.00363678865045,-0.0871427805036,0.107351028405,0.10284815863,0.102815015108
422.6045645,458.0547069,29.34485058,98982,5.068309522,,111,98982,,4,53.67077969,58.17294778,3.521382069,839,,,,,,,,,,
348.0095594,12.27726485,31.4530127,70402,4.971993379,,90,70402,,0,44.19721404,1.559212636,3.774361524,840,0.01046503,0.054020046,0.159927041,0.169128178213,0.00821246975819,0.0505298142232,0.160792376094,0.168745059172,0.169003752835,0.167920711135
348.0919612,12.70261954,32.78573805,72150,4.982497433,,91,72150,,1,44.20767907,1.613232682,3.934288565,840,0.00109865,-0.071206968,-0.08077669,0.1076871068,-0.00102380035829,-0.0612961765348,-0.0784085556604,0.0995297494506,0.107686369176,0.101405833522
348.100612,12.14193476,32.11259896,71244,4.985960864,,91,71244,,2,44.20877772,1.542025714,3.853511875,840,-0.00833404,0.068073473,-0.081156083,0.106253299981,-0.011978910383,0.0690782018681,-0.0754278020379,0.102978859906,0.106601134272,0.107245522402
348.0349896,12.67794636,31.43629827,69535,4.939386683,,95,69535,,3,44.20044368,1.610099187,3.772355792,840,0.01552163,-0.051495094,0.004819258,0.0539989902831,0.0197315222135,-0.0523352053495,-0.000833963503604,0.0559374845964,0.0553561462044,0.056138506709
348.1572072,12.27247317,31.47645875,69049,4.961089163,,88,69049,,4,44.21596531,1.558604093,3.77717505,840,,,,,,,,,,
320.889465,67.72348028,30.88489672,71362,4.968321214,,90,71362,,0,40.75296205,8.600881996,3.706187607,841,0.000396379999998,0.000235864,-0.003952255,0.00397907885269,-0.00185618024181,-0.00325436777679,-0.00308691990611,0.00485441955577,0.00437279733141,0.00544579051211
320.892586,67.72533748,30.85196127,70745,4.941496736,,94,70745,,1,40.75335843,8.60111786,3.702235352,841,-0.00928439,-0.006826813,-0.080895744,0.0817124633745,-0.0114068403583,0.00308397846524,-0.0785276096604,0.079411664188,0.0819807463982,0.0817541945557
320.8194806,67.67158305,30.17783007,71394,4.940207519,,96,71394,,2,40.74407404,8.594291047,3.621339608,841,0.02024244,0.002848591,0.081190398,0.08372425918,0.016597569617,0.00385331986811,0.0869186789621,0.0885730441145,0.0829184811443,0.0829590749623
320.9788699,67.6940129,30.85441671,71320,4.964140902,,94,71320,,3,40.76431648,8.597139638,3.702530006,841,-0.01306374,0.005311227,-0.078836484,0.0800878370573,-0.00885384778649,0.00447111565045,-0.0844897055036,0.0850699231919,0.0795096909965,0.0794579933378
320.8760058,67.73583358,30.19744601,70713,4.931318766,,92,70713,,4,40.75125274,8.602450865,3.623693522,841,,,,,,,,,,
161.1982955,77.77676342,31.04395782,98913,5.125815862,,98,98913,,0,20.47218352,9.877648954,3.725274939,842,0.00548515,-0.001855705,-0.002307037,0.00623321195604,0.00323258975819,-0.00534593677679,-0.00144170190611,0.00641148820106,0.00438357129646,0.00665966187472
161.2414856,77.76215157,31.02473252,98979,5.13813865,,97,98979,,1,20.47766867,9.875793249,3.722967902,842,0.07777284,0.010232315,-0.10117935,0.128025684057,0.0756503896417,0.0201431064652,-0.0988112156604,0.126064993282,0.126747554571,0.127929617593
161.8538702,77.84272097,30.18157126,98303,5.125193788,,98,98303,,2,20.55544151,9.886025564,3.621788552,842,-0.06660705,-0.004125371,0.008199108,0.0672364720043,-0.070251920383,-0.00312064213189,0.0139273889621,0.0716871180068,0.0708489687673,0.0707975712635
161.3294052,77.81023774,30.24989717,97248,5.121506104,,98,97248,,3,20.48883446,9.881900193,3.62998766,842,-0.01615337,-0.000983487999999,0.095157257,0.0965235834953,-0.0119434777865,-0.00182359934955,0.0895040354964,0.0903158045215,0.0959089019333,0.095921195447
161.2022133,77.80249374,31.04287431,99850,5.136910723,,98,99850,,4,20.47268109,9.880916705,3.725144917,842,,,,,,,,,,
481.3553523,102.6090352,31.51861737,76434,5.066863289,,94,76434,,0,61.13212975,13.03134748,3.782234084,843,0.06273609,-0.05242416,0.210749984,0.226052350787,0.0604835297582,-0.0559143917768,0.211615319094,0.227080866334,0.225437587105,0.226274683374
481.8493374,102.1962466,33.27486723,83604,5.087830795,,91,83604,,1,61.19486584,12.97892332,3.992984068,843,0.0162985,-0.00690178,0.183664111,0.184514989469,0.0141760496417,0.00300901146524,0.18603224534,0.186595848934,0.184339633883,0.184234959231
481.9776719,102.1419019,34.80540149,84199,5.075602724,,94,84199,,2,61.21116434,12.97202154,4.176648179,843,0.00207358999999,-0.00208458,0.086535058,0.0865849958846,-0.00157128038303,-0.00107985113189,0.0922633389621,0.0922830359109,0.0865744226598,0.086556058503
481.9939994,102.1254879,35.52652698,81992,5.064887768,,95,81992,,3,61.21323793,12.96993696,4.263183237,843,-0.00163143,0.0067479,-0.086821044,0.0870981595644,0.00257846221351,0.00590778865045,-0.0924742655036,0.0926986527117,0.0871210439736,0.0870600029599
481.9811535,102.1786209,34.80301828,84419,5.088655962,,94,84419,,4,61.2116065,12.97668486,4.176362193,843,,,,,,,,,,
322.8635803,110.9423953,31.4191848,79490,5.052102417,,95,79490,,0,41.0036747,14.0896842,3.770302176,844,-0.00287776,0.00808243,0.173708599,0.17392033965,-0.00513032024181,0.00459219822321,0.174573934094,0.174709664688,0.173972190959,0.173845005211
322.8409208,111.0060365,32.86675646,81670,5.052336594,,94,81670,,1,41.00079694,14.09776663,3.944010775,844,0.00171399,-0.00812155,-0.087838097,0.0882294090466,-0.000408460358289,0.00178924146524,-0.0854699626604,0.0854896645336,0.088213704711,0.0878572678238
322.8544168,110.9420872,32.13477232,81122,5.054929897,,93,81122,,2,41.00251093,14.08964508,3.856172678,844,-0.07990826,0.00419324,-0.082125031,0.114662260551,-0.083553130383,0.00519796886811,-0.0763967500379,0.11333405443,0.117231521253,0.11727175787
322.2252179,110.9751049,31.45039706,77445,5.033162669,,92,77445,,3,40.92260267,14.09383832,3.774047647,844,0.08082469,0.05455836,0.259730475,0.277433171779,0.0850345822135,0.0537182486505,0.254077253496,0.27326137882,0.278688741182,0.278525492647
322.8616328,111.4046983,33.61481768,77475,5.065896835,,92,77475,,4,41.00342736,14.14839668,4.033778122,844,,,,,,,,,,
55.10456887,119.3965375,30.63942235,59205,4.930055494,,79,59205,,0,6.998280247,15.16336026,3.676730682,845,0.009210383,0.04318391,-0.066874975,0.0801370296376,0.00695782275819,0.0396936782232,-0.0660096399061,0.077338683393,0.0799094716643,0.0780785608837
55.17709158,119.7365683,30.08213089,59393,4.934664809,,77,59393,,1,7.00749063,15.20654417,3.609855707,845,-0.010912381,-0.06167574,-0.106371911,0.123442133866,-0.0130348313583,-0.0517649485348,-0.10400377666,0.116902960976,0.123647835334,0.11901470571
55.09116731,119.2509325,29.1956983,58442,4.950440536,,76,58442,,2,6.996578249,15.14486843,3.503483796,845,0.072678095,-0.00586855,0.007383937,0.0732875698707,0.069033224617,-0.00486382113189,0.0131122179621,0.0704355955246,0.069674590101,0.0695971650474
55.66343578,119.2047235,29.25723111,58601,4.937133146,,76,58601,,3,7.069256344,15.13899988,3.510867733,845,0.00086778,0.07693235,0.175388452,0.191521405106,0.00507767221351,0.0760922386505,0.169735230496,0.18608025153,0.191586738389,0.191250936293
55.67026869,119.81049,30.71880154,58208,4.928568227,,76,58208,,4,7.070124124,15.21593223,3.686256185,845,,,,,,,,,,
372.0393372,121.6108029,29.71951114,69222,4.954037393,,90,69222,,0,47.24899583,15.44457197,3.566341337,846,0.0222294,-0.05214961,-0.084552657,0.101798231091,0.0199768397582,-0.0556398417768,-0.0836873219061,0.102461865918,0.101330191728,0.103169849886
372.2143719,121.200176,29.01490567,70443,4.941386641,,93,70443,,1,47.27122523,15.39242236,3.48178868,846,0.00187713,-0.02055989,-0.088239741,0.0906227597549,-0.000245320358289,-0.0106490985348,-0.0858716066604,0.0865297423556,0.0906036486607,0.0888803430092
372.2291524,121.0382871,28.27957449,70128,4.946656757,,94,70128,,2,47.27310236,15.37186247,3.393548939,846,-0.01430068,0.06700569,0.175321129,0.188233286681,-0.017945550383,0.0680104188681,0.181049409962,0.194232717895,0.18854522944,0.188904627066
372.1165486,121.565891,29.7405839,69190,4.965623988,,90,69190,,3,47.25880168,15.43886816,3.568870068,846,0.01640848,-0.0535289,-0.168807719,0.177850013621,0.0206183722135,-0.0543690113495,-0.174460940504,0.183895966321,0.178287706817,0.178541739271
372.2457493,121.1444036,28.33385291,69929,4.961651333,,91,69929,,4,47.27521016,15.38533926,3.400062349,846,,,,,,,,,,
471.0207255,146.4217159,31.22591084,76331,5.047407279,,94,76331,,0,59.81963214,18.59555793,3.7471093,847,-0.00903226000001,-0.06155283,0.30211705,0.30845590366,-0.0112848202418,-0.0650430617768,0.302982385094,0.310090749185,0.308530079489,0.309245305468
470.9496054,145.937048,33.74355292,78679,5.035176658,,93,78679,,1,59.81059988,18.5340051,4.04922635,847,0.00787528,-0.01066563,-0.098818625,0.0997040437759,0.00575282964171,-0.000754838534759,-0.0964504906604,0.0966248517657,0.0995588838782,0.0989888149085
471.0116154,145.8530667,32.92006438,80152,5.042375824,,95,80152,,2,59.81847516,18.52333947,3.950407725,847,0.01340937,-3.0129999999e-05,-0.091755169,0.092729839587,0.00976449961698,0.000974598868113,-0.0860268880379,0.0865847605599,0.092273275648,0.0922784174872
471.117201,145.8528295,32.15543796,80315,5.039399027,,97,80315,,3,59.83188453,18.52330934,3.858652556,847,-0.0023947,0.00686596,-0.008276075,0.0110167786679,0.00181519221351,0.00602584865045,-0.0139292965036,0.0152849951199,0.0109054915937,0.010397076134
471.0983451,145.9068922,32.08647068,80004,5.031992295,,96,80004,,4,59.82948983,18.5301753,3.850376481,847,,,,,,,,,,
188.9502921,171.8086055,31.34186821,85922,5.108665324,,100,85922,,0,23.9966871,21.8196929,3.761024185,848,-0.01236664,0.02820683,0.209877538,0.212125293165,-0.0146192002418,0.0247165982232,0.210742873094,0.212690361331,0.212268526238,0.211832981852
188.852917,172.0307065,33.09084769,88841,5.11750249,,96,88841,,1,23.98432046,21.84789973,3.970901723,848,,,,,,,,,,
503.9620858,187.1988926,31.06244336,100411,5.142614602,,98,100411,,0,64.0031849,23.77425935,3.727493203,849,0.0185935,0.0706599,-0.200943815,0.21381523916,0.0163409397582,0.0671696682232,-0.200078479906,0.211684172207,0.213631141379,0.21250225276
504.1084913,187.7552697,29.38791157,95215,5.11823242,,99,95215,,1,64.0217784,23.84491925,3.526549388,849,-0.00271966,-0.06663155,0.003353895,0.0667713158294,-0.00484211035829,-0.0567207585348,0.00572202933957,0.0572139152763,0.0668913903264,0.0570257756909
504.0870767,187.2306118,29.41586069,94813,5.105161186,,99,94813,,2,64.01905874,23.7782877,3.529903283,849,0.000596729999998,-0.00292792,0.001024729,0.00315893522294,-0.00304814038302,-0.00192319113189,0.00675300996206,0.00765460433151,0.00434901653761,0.00374698458067
504.0917753,187.2075573,29.4244001,94557,5.104809054,,99,94557,,3,64.01965547,23.77535978,3.530928012,849,-0.00121413000001,-0.00093815,-0.000316892,0.00156673469965,0.0029957622135,-0.00177826134955,-0.0059701135036,0.00691223986223,0.0031551762553,0.00349817455351
504.0822153,187.2001703,29.42175934,95104,5.111600471,,99,95104,,4,64.01844134,23.77442163,3.53061112,849,,,,,,,,,,
62.82120007,193.3168426,31.00749059,75962,5.120314636,,84,75962,,0,7.978292409,24.55123901,3.72089887,850,-0.077145676,-0.018404,-0.085487564,0.116611689552,-0.0793982362418,-0.0218942317768,-0.0846222289061,0.118086235135,0.118113973487,0.118707880539
62.2137538,193.1719292,30.29509422,74932,5.134425821,,86,74932,,1,7.901146733,24.53283501,3.635411306,850,0.055452808,0.10101853,0.197810224,0.228929338525,0.0533303576417,0.110929321465,0.20017835834,0.234991098883,0.228424506497,0.232977093565
62.65039009,193.9673507,31.94351275,76265,5.112195617,,83,76265,,2,7.956599541,24.63385354,3.83322153,850,-0.072295649,0.01732225,0.010507732,0.0750808473659,-0.075940519383,0.0183269788681,0.0162360129621,0.0797900291734,0.0785966618948,0.0788241908958
62.08113301,194.1037464,32.03107719,77034,5.097094496,,85,77034,,3,7.884303892,24.65117579,3.843729262,850,0.002126275,-0.0066168,-0.007014686,0.00987465985714,0.00633616721351,-0.00745691134955,-0.0126679075036,0.0160071366069,0.0115384087671,0.0120398655105
62.09787533,194.0516456,31.97262147,76812,5.092834474,,85,76812,,4,7.886430167,24.64455899,3.836714576,850,,,,,,,,,,
496.1182796,215.3831837,32.55036007,60822,5.00507125,,78,60822,,0,63.00702151,27.35366433,3.906043208,851,0.01942906,0.06667135,0.000309298,0.0694453234463,0.0171764997582,0.0631811182232,0.00117463309389,0.0654848502081,0.0688490865591,0.0654750449342
496.2712643,215.908155,32.55293755,61582,4.981910051,,82,61582,,1,63.02645057,27.42033568,3.906352506,851,-0.02178937,-0.00773606,0.261375552,0.262396269891,-0.0239118203583,0.00217473146524,0.26374368634,0.264834357087,0.26258103694,0.262476063276
496.0996945,215.8472411,34.73106715,64808,5.023073536,,81,64808,,2,63.0046612,27.41259962,4.167728058,851,0.02481609,0.00628406,-0.258477931,0.259742504313,0.021171219617,0.00728878886811,-0.252749650038,0.253739497472,0.25941964221,0.259445924611
496.2950968,215.8967219,32.5770844,60797,4.978475637,,82,60797,,3,63.02947729,27.41888368,3.909250127,851,-0.02160204,-0.07361826,0.078928308,0.110072585785,-0.0173921477865,-0.0744583713495,0.0732750864964,0.105904552167,0.109324346848,0.109891827141
496.125002,215.3170506,33.23482029,63687,5.027004814,,84,63687,,4,63.00787525,27.34526542,3.988178435,851,,,,,,,,,,
306.4925102,215.995109,31.38700244,78307,5.057566373,,91,78307,,0,38.9245488,27.43137884,3.766440293,852,-0.01439229,-0.05499079,0.005883753,0.0571466844675,-0.0166448502418,-0.0584810217768,0.00674908809389,0.0611770474748,0.0577551432667,0.061087637841
306.3791851,215.5621106,31.43603372,75446,5.026544601,,92,75446,,1,38.91015651,27.37638805,3.772324046,852,0.09737976,0.08057241,-0.127062592,0.179219511205,0.0952573096417,0.0904832014652,-0.12469445766,0.181134956755,0.178075182379,0.182773266845
307.1459549,216.196539,30.37717878,79689,5.102436724,,94,79689,,2,39.00753627,27.45696046,3.645261454,852,0.00447525,0.00693922,-0.000553176,0.00827566555981,0.000830379616983,0.00794394886811,0.00517510496206,0.00951722466351,0.00701058543944,0.00800636356996
307.181193,216.2511786,30.37256899,79545,5.115751123,,91,79545,,3,39.01201152,27.46389968,3.644708278,852,-0.0903855,-0.03445227,0.121353681,0.155187671581,-0.0861756077865,-0.0352923813495,0.115700459496,0.14852065138,0.152774049425,0.152965693706
306.4694962,215.9799008,31.38384966,78859,5.092451054,,91,78859,,4,38.92162602,27.42944741,3.766061959,852,,,,,,,,,,
169.2626554,222.4152197,30.8144155,84312,5.027899201,,99,84312,,0,21.49635723,28.2467329,3.697729861,853,-0.01257921,0.05362783,-0.180966513,0.18916410733,-0.0148317702418,0.0501375982232,-0.180101177906,0.187537181506,0.189327241533,0.188368359847
169.1636065,222.8374861,29.30636123,85125,5.04755651,,97,85125,,1,21.48377802,28.30036073,3.516763348,853,0.06821128,-0.05983362,0.185721256,0.206700812122,0.0660888296417,-0.0499228285348,0.18808939034,0.20551798211,0.206010146391,0.203352912796
169.7007031,222.3663552,30.85403837,84762,5.0265734,,97,84762,,2,21.5519893,28.24052711,3.702484604,853,-0.04301304,0.06656599,0.003410259,0.0793270603336,-0.046657910383,0.0675707188681,0.00913853996206,0.0826212779029,0.0813610563626,0.08218511128
169.3620178,222.8904968,30.88245719,85203,5.02832604,,97,85203,,3,21.50897626,28.3070931,3.705894863,853,-0.01198199,-0.06828356,-0.102477244,0.123724687062,-0.00777209778649,-0.0691236713495,-0.108130465504,0.128571711565,0.123388150193,0.123855048273
169.2676714,222.3528311,30.02848016,85463,5.042930263,,96,85463,,4,21.49699427,28.23880954,3.603417619,853,,,,,,,,,,
131.7722326,225.8684626,31.07238394,89868,5.153409451,,92,89868,,0,16.73507354,28.68529475,3.728686073,854,-0.10477243,-0.88590068,-0.365013529,0.963863140319,-0.107024990242,-0.889390911777,-0.364148193906,0.966992476503,0.964110595167,0.967318674916
130.9472528,218.8928667,28.03060454,86033,5.186935913,,89,86033,,1,16.63030111,27.79939407,3.363672544,854,-0.09273435,-0.26241635,-0.301915888,0.410627816695,-0.0948568003583,-0.252505558535,-0.29954775366,0.40309518279,0.411112340788,0.404858090066
130.2170611,216.8265962,25.5146388,79139,5.101151492,,90,79139,,2,16.53756676,27.53697772,3.061756656,854,,,,,,,,,,
187.7974081,242.0406626,31.07420558,55481,4.950942625,,88,55481,,0,23.85027083,30.73916415,3.72890467,855,-0.08243483,0.0138214,0.012845204,0.0845667284509,-0.0846873902418,0.0103311682232,0.0137105390939,0.0864098720348,0.0867639581262,0.0862768008715
187.148315,242.1494925,31.18124895,53501,4.901432131,,84,53501,,1,23.767836,30.75298555,3.741749874,855,,,,,,,,,,
146.4443014,244.8840427,29.7120123,76097,4.991432533,,93,76097,,0,18.59842627,31.10027343,3.565441476,856,0.01340768,0.01046299,-0.079074369,0.0808826055186,0.0111551197582,0.00697275822321,-0.0782090339061,0.0793076858734,0.0805398453519,0.0801611619602
146.5498736,244.9664285,29.05305922,77536,5.013431197,,94,77536,,1,18.61183395,31.11073642,3.486367107,856,0.06377657,0.02172648,-0.08524604,0.10865715876,0.0616541196417,0.0316372714652,-0.0828779056604,0.108031915012,0.107425126193,0.1098591587
147.0520513,245.1375031,28.34267556,79460,5.037364792,,94,79460,,2,18.67561052,31.1324629,3.401121067,856,0.00144859,-0.03440236,0.162418837,0.166028610182,-0.00219628038302,-0.0333976311319,0.168147117962,0.171445847695,0.166036817102,0.165831553165
147.0634576,244.8666184,29.69616587,78714,5.033129565,,90,78714,,3,18.67705911,31.09806054,3.563539904,856,-0.01436117,-0.00567028,-0.002875029,0.0157054471696,-0.0101512777865,-0.00651039134955,-0.0085282505036,0.0147703992118,0.0119777421799,0.012397557339
146.9503775,244.8219706,29.67220729,78150,5.041090276,,91,78150,,4,18.66269794,31.09239026,3.560664875,856,,,,,,,,,,
427.7314784,263.7692177,31.05232215,99843,5.133992781,,101,99843,,0,54.32189776,33.49869064,3.726278657,857,-0.06624693,-0.04233453,-0.110514855,0.135625961159,-0.0684994902418,-0.0458247617768,-0.109649519906,0.137168167484,0.136740358963,0.137860879625
427.2098491,263.4358749,30.13136502,97918,5.107791509,,102,97918,,1,54.25565083,33.45635611,3.615763802,857,-0.02725026,0.07392036,-0.210720357,0.224966364479,-0.0293727103583,0.0838311514652,-0.20835222266,0.22649738797,0.225233311458,0.228677692231
426.9952801,264.017925,28.37536204,93222,5.082183779,,102,93222,,2,54.22840057,33.53027647,3.405043445,857,,,,,,,,,,
411.1789948,266.5815802,31.24498651,67069,4.970817941,,93,67069,,0,52.21973234,33.85586068,3.749398381,858,0.0782436,-0.00665881,-0.112245453,0.136987015482,0.0759910397582,-0.0101490417768,-0.111380117906,0.1352152796,0.135713004511,0.135928962667
411.7950862,266.5291486,30.30960774,66384,4.991320196,,91,66384,,1,52.29797594,33.84920187,3.637152928,858,-0.06705812,0.00167106,0.023052639,0.0709295993526,-0.0691805703583,0.0115818514652,0.0254207733396,0.0746076826851,0.0729394812258,0.0738343738602
411.2670694,266.5423065,30.50171306,65380,4.974146989,,91,65380,,2,52.23091782,33.85087293,3.660205567,858,-0.00607174,0.06866922,0.189234949,0.20140058025,-0.00971661038302,0.0696739488681,0.194963229962,0.207266815254,0.201543395366,0.201887933248
411.2192604,267.083009,32.07867096,71691,5.018835788,,89,71691,,3,52.22484608,33.91954215,3.849440516,858,0.000353690000004,-0.00937163,-0.092254534,0.0927299929313,0.00456358221352,-0.0102117413495,-0.0979077555036,0.0985445814429,0.0928415465998,0.092930108079
411.2220454,267.0092167,31.30988318,69765,5.001272683,,87,69765,,4,52.22519977,33.91017052,3.757185982,858,,,,,,,,,,
74.07412437,268.9065671,31.11529037,101613,5.144484228,,98,101613,,0,9.407413795,34.15113402,3.733834844,859,-0.006347869,-0.06963395,-0.111032541,0.131215119534,-0.00860042924181,-0.0731241817768,-0.110167205906,0.132506326645,0.131343365027,0.133226643374
74.02414115,268.3582682,30.19001919,97427,5.114840947,,99,97427,,1,9.401065926,34.08150007,3.622802303,859,-0.036321063,-0.11439316,-0.325516653,0.346938187654,-0.0384435133583,-0.104482368535,-0.32314851866,0.341788581094,0.347166804511,0.344028429689
73.73814853,267.4575347,27.47738041,83998,5.093190927,,97,83998,,2,9.364744863,33.96710691,3.29728565,859,0.04763919,0.16721336,0.340431338,0.382260769736,0.043994319617,0.168218088868,0.346159618962,0.387374892554,0.381823655388,0.382264726954
74.11326026,268.7741754,30.31430823,97713,5.127521434,,98,97713,,3,9.412384053,34.13432027,3.637716988,859,-0.001649578,0.01278963,0.100582132,0.101405428951,0.00256031421351,0.0119495186505,0.0949289104964,0.0957122993814,0.101424332002,0.101321821354
74.10027146,268.8748811,31.15249267,100936,5.142539078,,99,100936,,4,9.410734475,34.1471099,3.73829912,859,,,,,,,,,,
37.11088159,300.4015904,32.52497723,45021,4.869522091,,67,45021,,0,4.713081962,38.15100198,3.902997268,860,-0.00505978,0.02689042,0.08277591,0.0871811180116,-0.00731234024181,0.0234001882232,0.0836412450939,0.0871601801831,0.0873408053771,0.0863301245512
