z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy
2.35844374023,27.5029035498,1.88395767913,7.49308278708,3.0,0.239262625249,3.49286875083,0.283013248827,10.0,,,,,,,,,,
11.675768592899999,92.9110290182,40.997397006199996,9.12993588121,0.0,5.206669419780001,11.7997006853,1.40109223115,11.0,0.001219591739999082,0.009190858300000215,-0.003063544490000014,0.00976445518936752,-0.0027751391598103596,0.0072690620788051045,-0.0017076447910740367,0.007965972106046921,0.010077627622074812,0.008362174699445401
11.6502390555,92.98339798090001,41.007000090700004,9.12245467694,1.0,5.20788901152,11.8088915436,1.39802868666,11.0,0.005819030420000536,0.009652088200001073,-0.003279623699999901,0.011737966317173205,0.0025867602864764875,0.0065693043035554375,-0.00523277246970839,0.00878800293196025,0.010517132071714841,0.00778479411583922
11.622908857999999,93.0593986759,41.0528192279,9.06519451764,2.0,5.21370804194,11.8185436318,1.39474906296,11.0,0.0039320265699993575,-0.012640988300001156,-0.015942279499999934,0.020722251176068327,0.003999897453534521,-0.004320501036644065,-0.011567234577456217,0.012979477054809762,0.02073523668771775,0.016994769327724122
11.4900565288,92.9598633343,41.083780067,9.1189110925,3.0,5.21764006851,11.8059026435,1.3788067834600002,11.0,,,,,,,,,,
9.382396655460001,63.5644430454,69.3978662249,7.42077251849,0.0,8.813529010560002,8.072684266769999,1.12588759865,12.0,0.00475948533999926,0.0075062002000017,-0.0008107055199999548,0.008924852132351092,0.0007647544401898181,0.0055844039788065895,0.0005451941789260227,0.005662830903800301,0.007588486953039717,0.005694529005322504
9.37564077609,63.623546983999994,69.43534248739999,7.398183864069999,1.0,8.818288495900001,8.08019046697,1.12507689313,12.0,0.000939787160000094,0.0076394354299988984,-0.005691409850000051,0.00957268612646947,-0.002292482973523955,0.0045566515335532624,-0.007644558619708541,0.009190094007804853,0.00979839772379634,0.007642689151261363
9.328212360650001,63.683700018900005,69.4427423863,7.335273365489999,2.0,8.819228283060003,8.0878299024,1.11938548328,12.0,-0.005699156860000443,-0.0060726995999988995,-0.0071485233099997094,0.010975402264169005,-0.005631285976465279,0.0022477876633581915,-0.0027734783874559937,0.0066675417879429365,0.010940312961436273,0.00937365012371856
9.26864133307,63.6358834866,69.39786713550001,7.418380040519999,3.0,8.8135291262,8.0817572028,1.1122369599700002,12.0,,,,,,,,,,
14.942880891700002,100.778837649,121.217414105,7.62242930825,0.0,15.3946115913,12.798912381500001,1.793145707,13.0,0.008986631099999087,-0.00585087870000045,-0.012965135930000038,0.016825191522623677,0.004991900200189646,-0.007772674921195561,-0.011609236231074061,0.014836034136794055,0.01507470062237225,0.01591943129394432
14.8348380923,100.732767739,121.28817497899999,7.573270894069999,1.0,15.4035982224,12.7930615028,1.7801805710699998,13.0,0.012208227900000423,0.002262447799999734,0.001424991350000404,0.012497603724460477,0.008975957766476375,-0.0008203360964459017,-0.0005281574197080858,0.009028827132949903,0.009365740132038,0.009125314760832946
14.8467130201,100.75058228799999,121.384302759,7.597617754419999,2.0,15.4158064503,12.7953239506,1.7816055624200002,13.0,0.008166286200001593,-0.004816380000001175,-0.00922734987000018,0.013229880280189241,0.008234157083536758,0.0035041072633559163,-0.004852304947456465,0.010179635253415161,0.013271881735615422,0.012853952552147321
14.7698184379,100.71265803600001,121.448604225,7.613025135589999,3.0,15.423972736500001,12.790507570599999,1.77237821255,13.0,,,,,,,,,,
4.40630635185,122.18180906799999,67.8782891439,7.479557700669999,0.0,8.62054272128,15.5170897516,0.528756762222,14.0,0.011734536069999637,-0.013200247400000364,0.003417350501000005,0.017989556766247018,0.007739805170190195,-0.015122043621195475,0.004773250199925983,0.017645529315521682,0.015678947666868597,0.01732798522046134
4.43478427269,122.07787011200001,67.97068706569999,7.48624402878,1.0,8.63227725735,15.5038895042,0.532174112723,14.0,0.0008796680700005055,0.012692564199999978,-0.001637980440999942,0.012828015505509724,-0.0023526020635235433,0.009609780303554343,-0.003591129210708432,0.010525151920988105,0.013012259694822982,0.010028239819478521
4.42113443568,122.177811562,67.977613586,7.5229031500699985,2.0,8.63315692542,15.5165820684,0.530536132282,14.0,-0.0077464294399991465,-0.017992870000000494,0.02118591271799997,0.02885469524359105,-0.007678558556463983,-0.009672382736643403,0.025560957640543686,0.028387986980602062,0.028836548511163344,0.02452260481685982
4.59768370833,122.036135421,67.9166180786,7.52083269395,3.0,8.62541049598,15.4985891984,0.551722045,14.0,,,,,,,,,,
3.6259805295,54.402918948,15.204023382599999,7.56238104098,0.0,1.93091096959,6.909170706389999,0.4351176635399999,15.0,0.012545879739999766,0.005607810409999914,-0.008986930794999959,0.016419852653393654,0.008551148840190325,0.0036860141888048026,-0.007631031096073981,0.012039164533986848,0.0136137654304645,0.012941165797611792
3.55108943955,54.447074935399996,15.3028098372,7.62158463594,1.0,1.94345684933,6.914778516799999,0.426130732745,15.0,0.003941819640000288,0.004523431030000857,-0.029256240079999937,0.02986514614020935,0.0007095495064762393,0.0014406471335552218,-0.031209388849708426,0.03125067802525037,0.029612370259807133,0.029300281709979448
3.3072874388700004,54.4826925026,15.3338477872,7.622842733460001,2.0,1.94739866897,6.91930194783,0.396874492665,15.0,-0.006994399990000177,-0.018027673610000683,0.02177829301999995,0.02912409129696252,-0.006926529106465014,-0.009707186346643592,0.026153337942543667,0.02874375336952474,0.02910786608661653,0.02482942446163723
3.4887732140400005,54.3407423167,15.278773771500001,7.6123391050699984,3.0,1.94040426898,6.90127427422,0.418652785685,15.0,,,,,,,,,,
9.940481130650001,17.2072589649,77.1192345691,7.392252343330001,0.0,9.79414279028,2.18532188854,1.19285773568,16.0,0.009159463999999671,-0.0004865086599998847,-0.0027050644599997398,0.00956294124086824,0.00516473310019023,-0.002408304881194996,-0.0013491647610737623,0.005856163074019664,0.005850515567470029,0.0063080721404991805
9.91793892681,17.2034281881,77.1913563329,7.3947759305100025,1.0,9.80330225428,2.18483537988,1.19015267122,16.0,-0.000437710390000845,0.007089146139999779,0.0032386701000000073,0.007806187763333811,-0.0036699805235248938,0.004006362243554143,0.0012855213302915176,0.0055832123871712705,0.008614739349159664,0.006325241456755806
9.94492784433,17.2592482364,77.1879097944,7.328985974439999,2.0,9.80286454389,2.19192452602,1.19339134132,16.0,-0.0002280598799995204,-0.010611004509999857,-0.00611251368000021,0.012247785575698668,-0.00016018899646435644,-0.002290517246642766,-0.001737468757456494,0.002879397064472635,0.01224670979136908,0.0065295446441498445
9.89399023035,17.1756970198,77.1861140473,7.403229208010001,3.0,9.80263648401,2.18131352151,1.18727882764,16.0,,,,,,,,,,
15.312374618800002,7.96783743766,118.18784995200001,7.692315243139999,0.0,15.009856943900001,1.01191535458,1.83748495426,17.0,0.011992440000000215,0.006728598130000041,-0.002655151050000137,0.014005087541567244,0.007997709100190774,0.00480680190880493,-0.0012992513510741595,0.009421080060960796,0.010783654795320147,0.009701470122619658
15.2902483601,8.02081852524,118.28227861399999,7.70947605503,1.0,15.021849383900001,1.01864395271,1.83482980321,17.0,0.024756585200000455,0.0014060611299999692,0.01994201189,0.031820580712599834,0.021524315066476406,-0.0016767227664456663,0.01798886312029151,0.02810172120488431,0.029376129513656857,0.02939032794198394
15.4564317925,8.03188987277,118.477212355,7.714543278069999,2.0,15.046605969100002,1.02005001384,1.8547718151,17.0,-0.008410762100000468,-0.012998486549999909,-0.02451827734999989,0.028997370499837583,-0.008342891216465304,-0.0046779992866428175,-0.020143232427456175,0.022298818888051596,0.028977757170833982,0.02631792992214856
15.2521128146,7.92953958498,118.410985882,7.726059589810001,3.0,15.038195207000001,1.00705152729,1.83025353775,17.0,,,,,,,,,,
4.191304499719998,77.7787871071,57.7320199201,7.32905507021,0.0,7.33196652985,9.87790596261,0.502956539967,18.0,-0.0045867663399992145,0.0032402211799986698,-0.00339448687299998,0.006562011877772772,-0.008581497239808656,0.0013184249588035586,-0.0020385871740740023,0.008918305719986211,0.009780780608066246,0.009322171441236688
4.163017109119999,77.80430065979999,57.6959036497,7.348165500429999,1.0,7.327379763510001,9.88114618379,0.499562053094,18.0,0.004655852339999989,0.0010065290700005391,-0.015343723418999975,0.01606611061020706,0.0014235822064759406,-0.0020762548264450964,-0.017296872188708463,0.01747910775513006,0.0154424588529845,0.015548867121488298
4.0351527472900015,77.8122260855,57.732563904399996,7.32508401271,2.0,7.332035615850001,9.88215271286,0.484218329675,18.0,0.002332458989998898,-0.01907569431999967,-0.008235223811999981,0.020907926486474597,0.002400329873534062,-0.010755207056642579,-0.0038601788894562653,0.011676345463870029,0.020915606817053605,0.01375699725836877
3.966525882190001,77.662023768,57.75092972310001,7.37848190617,3.0,7.334368074839999,9.86307701854,0.475983105863,18.0,,,,,,,,,,
4.95649200356,28.260266025,27.838590157,7.2576782158,0.0,3.5355009499400003,3.58905378518,0.594779040427,19.0,0.0075085309799991515,0.00934524516000046,0.01691316953699995,0.020730821217824973,0.00351380008018971,0.007423448938805349,0.018269069235925927,0.02003030893165771,0.019640155342851958,0.018801853337846633
5.097435083030001,28.3338506326,27.8977124482,7.241109058280001,1.0,3.5430094809199995,3.5983990303400004,0.611692209964,19.0,0.0044926620100009815,-0.008338747200000274,-0.016391836275999938,0.018931746176747827,0.0012603918764769327,-0.011421531096445909,-0.018344985045708428,0.021646672644927114,0.01843408769228868,0.020018298048749238
4.9608364474,28.268191205900003,27.9330877396,7.19870566488,2.0,3.5475021429300004,3.59006028314,0.595300373688,19.0,-0.004965368950000215,-0.003113663120000609,-0.009225490736000095,0.0109297514223564,-0.0048974980664650515,0.005206824143356482,-0.00485044581345638,0.008638479586139298,0.010899085496311349,0.011670740520245167
4.883957357930001,28.243674173400002,27.8939903463,7.2340252239,3.0,3.54253677398,3.5869466200199995,0.5860748829519999,19.0,,,,,,,,,,
14.9530548997,15.1224187174,103.402974755,7.444038628080001,0.0,13.1321777938,1.92054717712,1.7943665879599997,20.0,0.00908534869999933,-0.002272614120000016,-0.011002822689999636,0.01444889072166351,0.005090617800189888,-0.004194410341195127,-0.00964692299107366,0.011686342066431236,0.01233455599823538,0.012828467361516948
14.8613647105,15.104524118099999,103.47451293299999,7.4573762944,1.0,13.1412631425,1.918274563,1.78336376527,20.0,0.0018512992000019324,0.006647843659999486,0.017429383639999685,0.01874578747681761,-0.0013809709335221164,0.0035650597635538506,0.015476234870291195,0.015941473507720693,0.018705195003456045,0.017843770507020993
15.0066095742,15.1568693438,103.48909009200001,7.42760396752,2.0,13.143114441700002,1.92492240666,1.8007931489099998,20.0,-0.005284522500000222,-0.01782922821999966,-0.010490214379999864,0.021350694478451903,-0.005216651616465058,-0.009508740956642569,-0.006115169457456149,0.012450899813326902,0.021333997064468622,0.015088876910043878
14.919191121099999,15.01648172,103.447479679,7.435674492319999,3.0,13.137829919200001,1.90709317844,1.79030293453,20.0,,,,,,,,,,
12.424725193399999,10.4037321533,90.4759769758,7.77452211127,0.0,11.490449075899999,1.32127398347,1.49096702321,21.0,0.0038912193999998132,0.0057194895900001255,-0.01002412073000003,0.01217937379337177,-0.00010351149980962829,0.0037976933688050143,-0.008668221031074053,0.009464208651419987,0.011541502164377432,0.01071989673288296
12.341190854,10.448767504400001,90.50661649870001,7.768642498180001,1.0,11.494340295299999,1.3269934730600002,1.48094290248,21.0,-0.0016823208999987573,-0.0002953708200001959,0.01523736370999984,0.015332798190894588,-0.004914591033522806,-0.0033781547164458314,0.01328421494029135,0.014561438833263968,0.01601304786038281,0.01636283554723472
12.4681688849,10.4464417499,90.4933698775,7.75448392268,2.0,11.4926579744,1.32669810224,1.49618026619,21.0,-0.0009794667000004864,-0.009244925069999963,-0.008478334139999655,0.012582135921845995,-0.0009115958164653225,-0.0009244378066428725,-0.004103289217455939,0.004303786076588605,0.012577034478445012,0.008577163982368033
12.397516100399999,10.3736470643,90.48565754100001,7.779829159410001,3.0,11.4916785077,1.31745317717,1.4877019320500002,21.0,,,,,,,,,,
15.5873436892,79.6845713771,122.00436609200001,7.595418511160001,0.0,15.494554493699999,10.1199405649,1.8704812427,22.0,0.009415741799999822,0.008302329500001093,-0.015060425359999963,0.01960615415615674,0.00542101090019038,0.0063805332788059825,-0.013704525661073986,0.016059657147553582,0.018031429403425045,0.017231220970263934
15.4618401445,79.7499440504,122.078505791,7.609040724410001,1.0,15.503970235499999,10.128242894400001,1.85542081734,22.0,0.009426169900001112,0.00432853779999931,0.020054054669999655,0.02257773299463533,0.006193899766477063,0.0012457539035536746,0.018100905900291165,0.01917183067723527,0.021430486287308613,0.021025731992316433
15.6289572668,79.7840270249,122.15272760100001,7.60989514362,2.0,15.5133964054,10.1325714322,1.87547487201,22.0,-0.011524613499998893,-0.004352270500001865,-0.008857156789999765,0.015172613526752143,-0.011456742616463728,0.003968216763355226,-0.004482111867456049,0.012926446629033826,0.015121125496725486,0.015015089812036041
15.5551476268,79.7497571791,122.061982614,7.63892465268,3.0,15.501871791900001,10.128219161699999,1.86661771522,22.0,,,,,,,,,,
11.200300392599999,38.312131337,59.2533681521,7.563530164919999,0.0,7.52517775532,4.8656406798,1.34403604711,23.0,0.019081707379999813,-2.5440190000836083e-05,-0.013838510030000029,0.023571520179861503,0.015086976480190372,-0.0019472364111959473,-0.012482610331074052,0.019678011831288783,0.02047246605486247,0.020564847405349647
11.084979475699999,38.311931020500005,59.4036178166,7.58618117229,1.0,7.544259462699999,4.865615239609999,1.33019753708,23.0,-0.009444621130000108,0.008872388420001265,0.023067763530000063,0.02645830415655202,-0.012676891263524157,0.00578960452355563,0.021114614760291573,0.025299210444634703,0.02777669099548376,0.026950784903642264
11.277210838399998,38.3817923467,59.329250721099996,7.527616730339999,2.0,7.534814841569999,4.874487628030001,1.35326530061,23.0,-0.00436380635999889,-0.014450826970000996,-0.02903207653000006,0.03272202123506822,-0.004295935476463726,-0.006130339706643905,-0.024657031607456345,0.025768300957337016,0.03271303913393906,0.02998162093984538
11.0352768673,38.2680063075,59.294890041,7.571204845710001,3.0,7.53045103521,4.86003680106,1.32423322408,23.0,,,,,,,,,,
30.0760040421,78.9035441491,78.21424487770001,8.68630747335,0.0,9.93320909947,10.020750106900001,3.60912048506,24.0,0.005152917820000269,0.0067177796999988715,0.017309410020000637,0.019269063324352114,0.0011581869201908275,0.004795983478803761,0.018665309718926614,0.019306388615546826,0.018603377012798416,0.01799884801067997
30.2202491256,78.9564400516,78.2548190338,8.70425826798,1.0,9.93836201729,10.0274678866,3.62642989508,24.0,0.007476840879999003,-0.0025648563000011393,-0.03114987464999963,0.03213714872379268,0.004244570746474954,-0.005647640196446774,-0.033103023419708125,0.033848521092303234,0.031542186978270485,0.031940991082323074
29.9606668369,78.9362443331,78.3136917966,8.6832436213,2.0,9.94583885817,10.024903030299999,3.5952800204300006,24.0,-0.004575471879999071,-0.011192643399999369,0.015347599609999653,0.01953865458502896,-0.0045076009964639075,-0.002872156136642278,0.019722644532543368,0.020434051359768016,0.019522872401666037,0.016251663342730056
30.0885635003,78.8481132826,78.2776644589,8.70538005767,3.0,9.94126338629,10.0137103869,3.61062762004,24.0,,,,,,,,,,
25.673594191,27.4439111481,115.463478845,6.80062622974,0.0,14.663861813399999,3.48537671581,3.08083130292,25.0,-0.012495203199998528,0.017954689890000264,0.018614203199999846,0.028722631370162025,-0.01648993409980797,0.016032893668805153,0.019970102898925823,0.030459425730057808,0.030672094425274774,0.02958817613138915
25.828712551,27.585286659,115.365091419,6.873569335439999,1.0,14.6513666102,3.5033314057,3.09944550612,25.0,0.023782050099999445,-0.017800598560000047,0.008103691280000103,0.03079150903113892,0.020549779966475397,-0.020883382456445682,0.006150542510291613,0.029937239229154734,0.028369430345468325,0.030398666613098126
25.8962433117,27.4451244657,115.552351656,6.8749652045300005,2.0,14.6751486603,3.48553080714,3.1075491974,25.0,-0.015437432500000625,0.0036432803099999407,-0.02208729179000013,0.02719257752082204,-0.01536956161646546,0.011963767573357032,-0.017712246867456413,0.02632639071208503,0.027154104189167586,0.02944832113123335
25.7121825467,27.473811712199996,115.430797069,6.866816958759999,3.0,14.659711227799999,3.48917408745,3.08546190561,25.0,,,,,,,,,,
