z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,rad_um,neighbors,contacts_0pt03um,contacts_30nm,contacts_100nm,contacts_50nm
36.0110230049,49.3448260624,10.7732501642,7.35227829759,1.0,1.36820277085,6.26679290992,4.32132276058,115.0,0.01658243037,-0.00926850981,-0.00927400176,0.0211397582701,0.0153237142138,-0.00697379565233,0.000599237334063,0.0168466355243,0.0201675134821,0.0192212682139,0.933739343794,"[109, 117, 148, 158]",3.0,3.0,4.0,3.0
35.9337396568,49.2718456702,10.9038204821,7.40084667282,2.0,1.38478520122,6.25752440011,4.31204875882,115.0,-0.04719488621,0.03841961374,-0.01177349329,0.0619841846648,-0.0557441245993,0.0290582310858,-0.0074483735058,0.0633029737774,0.0687174598739,0.0639562613466,0.939907527448,"[109, 117, 148]",3.0,3.0,3.0,3.0
35.8356272127,49.5743623138,10.5322072048,7.39962563692,3.0,1.33759031501,6.29594401385,4.30027526553,115.0,,,,,,,,,,,0.939752455889,"[109, 117, 148]",3.0,3.0,3.0,3.0
39.3872497879,76.5971135899,13.7561441585,7.27757430959,0.0,1.74703030813,9.72783342591,4.72646997455,116.0,-0.00735890207,-0.04246811023,-0.03943021412,0.0584160561124,0.00103889973491,-0.000564625334639,-0.0059895706823,0.00610516759688,0.0579599990055,0.0394479391094,0.924251937318,"[98, 160]",1.0,1.0,2.0,2.0
39.0586646703,76.2627190211,13.6982000477,7.29540383425,1.0,1.73967140606,9.68536531568,4.68703976043,116.0,-0.00870862705,-0.000727114810001,-0.00558960864,0.0103736495888,-0.00996734320619,0.00156759934767,0.00428363045406,0.0109615139544,0.0114507795056,0.0115346878178,0.92651628695,"[98, 160]",1.0,1.0,2.0,2.0
39.0120845982,76.2569937076,13.6296281812,7.31798522671,2.0,1.73096277901,9.68463820087,4.68145015179,116.0,-0.04728537052,0.03158821284,0.00468090489,0.05705814864,-0.0558346089093,0.0222268301858,0.0090060246742,0.060767129376,0.0643212998397,0.0602780756391,0.929384123792,"[98, 109, 160]",1.0,1.0,3.0,2.0
39.051092139,76.505719793,13.2573024291,7.39244622609,3.0,1.68367740849,9.71622641371,4.68613105668,116.0,,,,,,,,,,,0.938840670713,"[98, 160]",1.0,1.0,2.0,2.0
41.4116656501,39.472500643,18.6608865287,6.63156770578,0.0,2.36993258914,5.01300758166,4.96939987802,117.0,-0.02366424708,-0.05769589092,-0.06965372891,0.0934903972073,-0.0152664452751,-0.0157924060246,-0.0362130854723,0.042353890008,0.0917252535099,0.0730349669025,0.842209098634,"[115, 203]",2.0,2.0,2.0,2.0
40.8312179092,39.0182022893,18.4745538745,6.64304447819,1.0,2.34626834206,4.95531169074,4.89974614911,117.0,0.01926404132,0.01011281206,-0.00153937409,0.0218115090796,0.0180053251638,0.0124075262177,0.00833386500406,0.0234006783449,0.0207082199767,0.0219204952883,0.84366664873,"[115, 203]",2.0,2.0,2.0,2.0
40.8183897919,39.0978307307,18.6262392392,6.61855972655,2.0,2.36553238338,4.9654245028,4.89820677502,117.0,-0.03621470032,0.01975925724,-0.03234469828,0.0524224405457,-0.0447639387093,0.0103978745858,-0.0280195784958,0.0538239982141,0.058655076185,0.0561970240449,0.840557085272,"[115, 203]",2.0,2.0,2.0,2.0
40.5488506395,39.2534154334,18.3410841186,6.66347564807,3.0,2.32931768306,4.98518376004,4.86586207674,117.0,,,,,,,,,,,0.846261407305,"[75, 115, 203]",2.0,2.0,3.0,2.0
36.0087079888,43.0518208836,63.002189826,8.05175141959,0.0,8.0012781079,5.46758125221,4.32104495866,118.0,0.05832450821,-0.0569850198,-0.01362300934,0.0826718036759,0.0667223100149,-0.0150815349046,0.0198176340977,0.0712183822481,0.0887960895468,0.069748876208,1.02257243029,"[100, 120, 155, 183, 184, 191]",5.0,5.0,6.0,5.0
35.895182911,42.6031199402,63.4614379221,8.06691211586,1.0,8.05960261611,5.41059623241,4.30742194932,118.0,0.00363124793,0.02147231606,-0.00476795859,0.0222930425834,0.00237253177381,0.0237670302177,0.00510528050406,0.024424670344,0.0221228997447,0.0243563967266,1.02449783871,"[100, 120, 155, 183, 184, 191]",5.0,5.0,6.0,5.0
35.8554499227,42.772193295,63.4900304255,8.02993981539,2.0,8.06323386404,5.43206854847,4.30265399073,118.0,0.0097787511,0.00154429561,-0.00503457244,0.0111065629994,0.00122951271068,-0.00781708704418,-0.000709452655802,0.00794492759142,0.00540772318914,0.00937899093803,1.01980235655,"[100, 120, 155, 183, 184, 191]",5.0,5.0,6.0,5.0
35.8134951524,42.784353103,63.5670284656,8.09038661994,3.0,8.07301261514,5.43361284408,4.29761941829,118.0,,,,,,,,,,,1.02747910073,"[100, 120, 155, 183, 184, 191]",5.0,5.0,6.0,5.0
40.981738883,95.0355795576,24.5788346063,7.48055236918,0.0,3.121511995,12.0695186038,4.91780866596,119.0,0.01341594073,-0.0414652394,-0.02333791427,0.0494369475862,0.0218137425349,0.000438245495361,0.0101027291677,0.0240436386416,0.0523437072087,0.0319482341447,0.950030150886,"[112, 139]",2.0,2.0,2.0,2.0
40.7872562641,94.7090816096,24.6844719348,7.51331396772,1.0,3.13492793573,12.0280533644,4.89447075169,119.0,-0.04791710803,-0.0225757338,-0.03248465038,0.0621366679898,-0.0491758241862,-0.0202810196423,-0.0226114112859,0.0578001501941,0.0631124231139,0.0623284361462,0.9541908739,"[112, 139]",2.0,2.0,2.0,2.0
40.5165508443,94.531319926,24.3071718716,7.52007057458,2.0,3.0870108277,12.0054776306,4.86198610131,119.0,-0.01520679717,0.0081174825,0.01207127285,0.021044140052,-0.0237560355593,-0.00124390015418,0.0163963926342,0.0288918362951,0.0278560294344,0.0266760593287,0.955048962972,"[112, 139]",2.0,2.0,2.0,2.0
40.6171447846,94.5952371111,24.1874333112,7.51303294725,3.0,3.07180403053,12.0135951131,4.87405737416,119.0,,,,,,,,,,,0.954155184301,"[112, 139]",2.0,2.0,2.0,2.0
26.0900493396,31.4919225823,57.2735212906,7.35522426684,0.0,7.27373720391,3.99947416795,3.13080592075,120.0,0.02884509923,-0.13254295658,0.11985198293,0.181008764707,0.0372429010349,-0.0906394716846,0.153292626368,0.181937288106,0.182535385141,0.15481293653,0.934113481889,"[57, 118]",0.0,0.0,2.0,0.0
27.088815864,30.4482772549,57.5006480563,7.34175007399,1.0,7.30258230314,3.86693121137,3.25065790368,120.0,-0.01881104443,0.02692054483,0.0029111656,0.0329703808234,-0.0200697605862,0.0292152589877,0.0127844046941,0.0376798042867,0.0337043900565,0.0355640483193,0.932402259397,[118],0.0,0.0,1.0,0.0
27.1130755773,30.6602500488,57.3525295962,7.32110088596,2.0,7.28377125871,3.8938517562,3.25356906928,120.0,0.00355175207,0.08290669529,-0.14065039705,0.163305447726,-0.00499748631932,0.0735453126358,-0.136325277266,0.154978931155,0.163343286314,0.1587967949,0.929779812517,[118],0.0,0.0,1.0,0.0
25.9409889353,31.3130586731,57.3804961479,7.35424197828,3.0,7.28732301078,3.97675845149,3.11291867223,120.0,,,,,,,,,,,0.933988731242,[118],0.0,0.0,1.0,0.0
35.5889421168,122.593749083,35.3247674738,6.61934511688,0.0,4.48624546917,15.5694061336,4.27067305402,121.0,0.00177030868,-0.041981229,-0.06767193832,0.0796558147103,0.0101681104849,-7.77441046391e-05,-0.0342312948823,0.0357096354546,0.080282658745,0.068431628294,0.840656829844,"[40, 62, 89]",2.0,2.0,3.0,2.0
35.0250092975,122.263188225,35.3387069122,6.61390013102,1.0,4.48801577785,15.5274249046,4.2030011157,121.0,-0.04335198677,-0.0150351169,-0.00566419787,0.0462334579565,-0.0446107029262,-0.0127404027423,0.00420904122406,0.0465848548955,0.0474157430953,0.0467388041687,0.83996531664,"[40, 62, 89]",2.0,2.0,3.0,2.0
34.9778076485,122.144801478,34.9973526857,6.57881252345,2.0,4.44466379108,15.5123897877,4.19733691783,121.0,0.01161865889,0.0346426324,-0.00683793894,0.0371734128505,0.00306942050068,0.0252812497458,-0.0025128191558,0.0255905683999,0.0354441917775,0.0263689275449,0.835509190478,"[40, 62, 89]",2.0,2.0,3.0,2.0
34.9208248241,122.417578111,35.0888381887,6.61096024457,3.0,4.45628244997,15.5470324201,4.19049897889,121.0,,,,,,,,,,,0.83959195106,"[40, 62, 89]",2.0,2.0,3.0,2.0
41.5177432574,74.7568392929,43.0027233022,7.1661931634,0.0,5.46134585938,9.49411859019,4.98212919089,122.0,0.00847242212,-0.05175506091,-0.02938307542,0.0601143359567,0.0168702239249,-0.00985157601464,0.0040575680177,0.0199529913413,0.0618591618615,0.0352848852398,0.910106531752,"[112, 159, 208]",3.0,3.0,3.0,3.0
41.2728842956,74.3493191282,43.0694352874,7.14058817497,1.0,5.4698182815,9.44236352928,4.95274611547,122.0,-0.06285017642,-0.02893057547,-0.02317827839,0.0729681811626,-0.0641088925762,-0.0266358613123,-0.0133050392959,0.0706855238777,0.0740551206433,0.0731891508649,0.906854698221,"[112, 159, 208]",3.0,3.0,3.0,3.0
41.0797319757,74.1215193213,42.5745520085,7.15142802925,2.0,5.40696810508,9.41343295381,4.92956783708,122.0,0.00409363347,0.01634153153,0.01044692922,0.0198227600969,-0.00445560491932,0.00698014887582,0.0147720490042,0.0169348258127,0.0199006632571,0.0133309123339,0.908231359715,"[112, 159, 208]",3.0,3.0,3.0,3.0
41.1667897192,74.2501927979,42.6067853429,7.09945504299,3.0,5.41106173855,9.42977448534,4.9400147663,122.0,,,,,,,,,,,0.90163079046,"[112, 159, 208]",3.0,3.0,3.0,3.0
19.4957558826,10.6061234961,11.3521112921,6.25402487412,0.0,1.4417181341,1.34697768401,2.33949070591,123.0,-0.05260265393,0.13529965666,-0.07318270972,0.162569201557,-0.0442048521251,0.177203141555,-0.0397420662823,0.186907608622,0.160049289426,0.196750429048,0.794261159013,[110],1.0,1.0,1.0,1.0
18.8858999682,11.6714751234,10.9379171667,6.13304085899,1.0,1.38911548017,1.48227734067,2.26630799619,123.0,0.00920089593,0.14497189825,-0.02861222117,0.148054608062,0.00794217977381,0.147266612408,-0.0187389820759,0.14866634723,0.147981717459,0.150230464786,0.778896189092,[110],1.0,1.0,1.0,1.0
18.6474647918,12.8129861332,11.0103651661,6.09777801088,2.0,1.3983163761,1.62724923892,2.23769577502,123.0,-0.01894438065,0.02713788172,-0.02570544195,0.0419061323473,-0.0274936190393,0.0177764990658,-0.0213803221658,0.0391027004544,0.0464018691215,0.0416253859173,0.774417807382,[110],1.0,1.0,1.0,1.0
18.4332527756,13.0266702413,10.8611968146,6.15480327875,3.0,1.37937199545,1.65438712064,2.21199033307,123.0,,,,,,,,,,,0.781660016401,[110],1.0,1.0,1.0,1.0
6.2823356074,7.36430355437,33.9123229744,7.78426169186,0.0,4.30686501775,0.935266551405,0.753880272888,124.0,-0.11263296213,-0.076903110956,-0.083384615837,0.159853892011,-0.104235160325,-0.0349996260606,-0.0499439723993,0.120765652614,0.154052105734,0.137996147159,0.988601234866,"[42, 127, 241]",2.0,2.0,3.0,2.0
5.58746380876,6.75876724763,33.0254492568,7.80156165546,1.0,4.19423205562,0.858363440449,0.670495657051,124.0,0.13717931833,0.001519573349,-0.09281301472,0.165634326702,0.135920602174,0.00381428750667,-0.0829397756259,0.159273240895,0.164593362259,0.164630539651,0.990798330243,"[127, 241]",2.0,2.0,2.0,2.0
4.81402201942,6.77073239211,34.1056013697,7.80788995306,2.0,4.33141137395,0.859883013798,0.577682642331,124.0,-0.0540546598,-0.055593277297,-0.066432542178,0.102106813617,-0.0626038981893,-0.0649546599512,-0.0621074223938,0.109524827479,0.106879105579,0.112034095605,0.991602024039,"[42, 127, 241]",2.0,2.0,3.0,2.0
4.26041750127,6.33299005119,33.6799741272,7.8044718227,3.0,4.27735671415,0.804289736501,0.511250100153,124.0,,,,,,,,,,,0.991167921483,"[127, 163, 241]",3.0,3.0,3.0,3.0
43.7166519984,87.3484790639,51.3316984089,7.17391832823,0.0,6.51912569793,11.0932568411,5.24599823981,125.0,0.02261258843,-0.0403675424,-0.06027852012,0.0759892599173,0.0310103902349,0.00153594249536,-0.0268378766823,0.0410399201593,0.0788966587999,0.0678048922256,0.911087627685,"[79, 81, 102, 208]",2.0,2.0,4.0,3.0
43.2143309974,87.0306243991,51.5097502863,7.15775592907,1.0,6.54173828636,11.0528892987,5.18571971969,125.0,-0.06311079658,-0.0281897141,-0.0051957271,0.0693154254557,-0.0643695127362,-0.0258949999423,0.00467751199406,0.0695403789921,0.0704633928436,0.0695771569698,0.909035002992,"[79, 81, 102, 208]",2.0,2.0,4.0,4.0
43.1710332716,86.8086581465,51.0128148801,7.17514137409,2.0,6.47862748978,11.0246995846,5.18052399259,125.0,0.0144512634,0.0105652766,0.00588815544,0.0188450114878,0.00590202501068,0.00120389394582,0.0102132752242,0.0118572446489,0.0134584301962,0.00842339802841,0.911242954509,"[79, 81, 102, 208]",2.0,2.0,4.0,3.0
43.2201012336,86.8918493006,51.1266043558,7.20375269482,3.0,6.49307875318,11.0352648612,5.18641214803,125.0,,,,,,,,,,,0.914876592242,"[79, 81, 102, 208]",2.0,2.0,4.0,3.0
33.710107666,66.4786471687,61.6087265004,6.75872191554,0.0,7.82430826556,8.44278819043,4.04521291992,126.0,0.00220144643,-0.06989081159,-0.06348962566,0.0944484223137,0.0105992482349,-0.0279873266946,-0.0300489822223,0.0424096197961,0.0950157996035,0.0701895083692,0.858357683274,"[76, 90, 100]",2.0,2.0,3.0,2.0
33.1810274521,65.9283258176,61.6260607243,6.77080655165,1.0,7.82650971199,8.37289737884,3.98172329426,126.0,0.00891389695,0.03338798544,0.02477632307,0.0425215394294,0.00765518079381,0.0356826995977,0.0346495621641,0.050323443858,0.0422755904701,0.0441103505816,0.85989243206,"[76, 90, 100, 153]",2.0,2.0,4.0,2.0
33.3874968111,66.1912233408,61.6962488893,6.72047321333,2.0,7.83542360894,8.40628536428,4.00649961733,126.0,0.01153257238,0.00088055788,0.01516953579,0.0190759121398,0.00298333399068,-0.00848082477418,0.0194946555742,0.0214677960328,0.0154851696782,0.017633476306,0.853500098093,"[76, 90, 100, 153]",2.0,2.0,4.0,2.0
33.5139096093,66.1981568674,61.7870565458,6.76994760081,3.0,7.84695618132,8.40716592216,4.02166915312,126.0,,,,,,,,,,,0.859783345303,"[76, 90, 100]",2.0,2.0,3.0,2.0
4.11864221456,0.466114750692,23.5083379091,7.02134756983,0.0,2.98555891446,0.0591965733378,0.494237065747,127.0,-0.14943283403,-0.0057109491626,-0.040075549321,0.154818721348,-0.141035032225,0.0361925357328,-0.0066349058833,0.14575596706,0.1467294957,0.151019302114,0.891711141368,"[124, 240]",2.0,2.0,2.0,2.0
3.78467930355,0.421146647049,22.3317014207,6.89927766707,1.0,2.83612608043,0.0534856241752,0.454161516426,127.0,0.11878892901,0.0045875082765,0.041901918576,0.12604612516,0.117530212854,0.00688222243417,0.0517751576701,0.128613307519,0.124860590043,0.124965942158,0.876208263718,"[124, 240]",2.0,2.0,2.0,2.0
4.13386195835,0.457268759462,23.2670473184,6.89887961007,2.0,2.95491500944,0.0580731324517,0.496063435002,127.0,-0.10798289232,0.0198409529853,-0.090699753696,0.142409317707,-0.116532130709,0.0104795703311,-0.0863746339118,0.145430864212,0.148996128217,0.148040549183,0.876157710479,"[124, 240]",2.0,2.0,2.0,2.0
3.37803067755,0.613496735724,22.4167883238,6.86667717678,3.0,2.84693211712,0.077914085437,0.405363681306,127.0,,,,,,,,,,,0.872068001451,"[124, 240]",2.0,2.0,2.0,2.0
38.3441486662,127.492839562,91.3713655957,7.76639539303,0.0,11.6041634306,16.1915906244,4.60129783995,128.0,-0.0079163177,-0.0465410023,-0.02217770458,0.0521592135816,0.000481484104912,-0.00463751740464,0.0112629388577,0.0121898394712,0.0515572235722,0.0226625015181,0.986332214915,[211],1.0,1.0,1.0,1.0
38.1593344614,127.126374977,91.3090323849,7.73559639296,1.0,11.5962471129,16.1450496221,4.57912013537,128.0,-0.0246472006,-0.0075265521,-0.01708908325,0.0309220026883,-0.0259059167562,-0.00523183794233,-0.00721584415594,0.0273962964307,0.0319343432032,0.0314726137707,0.982420741906,[211],1.0,1.0,1.0,1.0
38.0169254343,127.067110787,91.1149599395,7.66220032622,2.0,11.5715999123,16.13752307,4.56203105212,128.0,-0.0421302978,0.0247116159,0.000729521910001,0.0488483178351,-0.0506795361893,0.0153502332458,0.0050546416942,0.0531939324709,0.0563880443975,0.052958259519,0.97309944143,[211],1.0,1.0,1.0,1.0
38.0230047836,127.26169044,90.7832253108,7.79556505028,3.0,11.5294696145,16.1622346859,4.56276057403,128.0,,,,,,,,,,,0.990036761386,[211],1.0,1.0,1.0,1.0
2.5462394904,89.8070813769,75.6887619307,6.55036945934,0.0,9.6124727652,11.4054993349,0.305548738849,129.0,-0.33981261124,0.1111068567,-0.064125389821,0.363220883187,-0.331414809435,0.153010341595,-0.0306847463833,0.366318842279,0.355376666564,0.370621108638,0.831896921336,"[150, 154]",2.0,2.0,2.0,2.0
2.0118612419,90.6819385162,73.0130720784,6.85147339946,1.0,9.27266015396,11.5166061916,0.241423349028,129.0,0.00534207264,0.0260022259,-0.32044706346,0.321544668704,0.00408335648381,0.0282969400577,-0.310573824366,0.311886984336,0.321526219821,0.321719926484,0.870137121731,"[150, 154, 244]",3.0,3.0,3.0,3.0
-0.658530953601,90.8866804527,73.0551356425,6.43683166368,2.0,9.2780022266,11.5426084175,-0.0790237144321,129.0,-0.26156805739,0.0093754697,0.104404979783,0.28179096487,-0.270117295779,1.40870458198e-05,0.108730099567,0.291179649408,0.289744115928,0.28959239196,0.817477621287,"[150, 154]",2.0,2.0,2.0,2.0
0.21151054459,90.9605030488,70.9955446395,6.30243569435,3.0,9.01643416921,11.5519838872,0.0253812653508,129.0,,,,,,,,,,,0.800409333182,"[150, 154, 247]",3.0,3.0,3.0,3.0
1.27453363576,81.3999350999,118.626368338,7.5062577845,0.0,15.065548779,10.3377917577,0.152944036292,130.0,0.0215934483,-0.0177231294,-0.0895143455339,0.0937720874332,0.0299912501049,0.0241803554954,-0.0560737020962,0.0680325270846,0.0960541641729,0.097452463956,0.953294738632,"[217, 224]",0.0,0.0,2.0,0.0
0.528580756317,81.2603828996,118.796395491,7.47492680071,1.0,15.0871422273,10.3200686283,0.0634296907581,130.0,-0.0487576105,-0.0811373829,0.028820249172,0.0989504231818,-0.0500163266562,-0.0788426687423,0.0386934882661,0.101069210845,0.09957667698,0.097715946032,0.94931570369,"[217, 224]",0.0,0.0,2.0,0.0
0.768749499418,80.6215058689,118.412477298,7.4834832772,2.0,15.0383846168,10.2389312454,0.0922499399301,130.0,0.0642384723,-0.0425889099,-0.0293353347399,0.0824679236686,0.0556892339107,-0.0519502925542,-0.0250102149557,0.0801600556521,0.0759978149971,0.0816130230682,0.950402376204,"[217, 224]",0.0,0.0,2.0,0.0
0.524288376585,80.2861601217,118.91829204,7.50220438949,3.0,15.1026230891,10.1963423355,0.0629146051902,130.0,,,,,,,,,,,0.952779957465,"[217, 224]",0.0,0.0,2.0,1.0
5.88860498473,22.1782390221,126.198308705,7.28831012894,0.0,16.0271852055,2.81663635581,0.706632598168,131.0,-0.048967711,-0.04058796386,-0.063598708471,0.0899445120619,-0.0405699091951,0.00131552103536,-0.0301580650333,0.0505683400385,0.0856626876859,0.0754482859108,0.925615386375,[156],0.0,0.0,1.0,0.0
5.35861574748,21.8586487555,125.812736177,7.27293488186,1.0,15.9782174945,2.77604839195,0.643033889697,131.0,-8.71676000003e-05,0.03996739792,-0.00465300325,0.0402374319997,-0.00134588375619,0.0422621120777,0.00522023584406,0.0426045582376,0.0402598402732,0.0425387818302,0.923662729996,[156],0.0,0.0,1.0,0.0
5.31984072039,22.1733526761,125.812049818,7.24177325191,2.0,15.9781303269,2.81601578987,0.638380886447,131.0,0.074568438,-0.03387616994,0.01277303787,0.0828926856363,0.0660191996107,-0.0432375525942,0.0170981576542,0.0807487935931,0.0752946220089,0.0799448007565,0.919705202993,[156],0.0,0.0,1.0,0.0
5.42628270264,21.9066111805,126.399202874,7.31510689671,3.0,16.0526987649,2.78213961993,0.651153924317,131.0,,,,,,,,,,,0.929018575882,[156],0.0,0.0,1.0,0.0
0.276708740885,116.05825654,122.388311867,7.53559831844,0.0,15.5433156071,14.7393985806,0.0332050489062,132.0,-0.1178661642,0.0094235048,-0.0572571877371,0.131375875462,-0.109468362395,0.0513269896954,-0.0238165442994,0.123227472663,0.123897176545,0.133776559173,0.957020986442,[],0.0,0.0,0.0,0.0
-0.200434490258,116.132457366,121.460231834,7.54105295667,1.0,15.4254494429,14.7488220854,-0.0240521388309,132.0,0.0136185754,0.0987833492,0.028129444796,0.10360927246,0.0123598592438,0.101078063358,0.0380026838901,0.108691052969,0.103451350229,0.105644719116,0.957713725497,[171],0.0,0.0,1.0,0.0
0.0339775497092,116.910279013,121.567464711,7.67906903348,2.0,15.4390680183,14.8476054346,0.00407730596511,132.0,0.008191029,-0.0516971235,-0.00351846202558,0.0524601287577,-0.000358209389318,-0.0610585061542,0.000806657758618,0.0610648850362,0.0518179550655,0.0611608458311,0.975241767252,[],0.0,0.0,0.0,0.0
0.00465703282941,116.503215048,121.631961002,7.62758256378,3.0,15.4472590473,14.7959083111,0.00055884393953,132.0,,,,,,,,,,,0.9687029856,[],0.0,0.0,0.0,0.0
4.78435889125,108.305179236,-1.04746185132,7.81139932018,0.0,-0.133027655117,13.754757763,0.57412306695,133.0,0.0719659848845,0.2081057209,-0.060914515885,0.22846809908,0.0803637866894,0.250009205795,-0.0274738724473,0.264041199173,0.231250746005,0.2695802653,0.992047713663,[229],1.0,1.0,1.0,1.0
4.27673792554,109.94380696,-0.480800553011,7.77884062127,1.0,-0.0610616702325,13.9628634839,0.513208551065,133.0,-0.0049070009369,-0.0300601549,0.093431371357,0.0982706096677,-0.00616571709309,-0.0277654407423,0.103304610451,0.107148393863,0.0983414975152,0.0976645120836,0.987912758901,[229],1.0,1.0,1.0,1.0
5.05533268685,109.707112827,-0.519438355664,7.76718241791,2.0,-0.0659686711694,13.932803329,0.606639922422,133.0,0.0061586891069,0.0836593819,-0.040181387035,0.0930127168481,-0.00239054928242,0.0742979992458,-0.0358562672508,0.0825322925827,0.0928393815674,0.0845011910085,0.986432167075,[229],1.0,1.0,1.0,1.0
4.7204877949,110.365848117,-0.47094474065,7.65535168576,3.0,-0.0598099820625,14.0164627109,0.566458535387,133.0,,,,,,,,,,,0.972229664092,[229],1.0,1.0,1.0,1.0
26.9290763316,127.664662182,104.810509227,7.79437732627,0.0,13.3109346718,16.2134120971,3.23148915979,134.0,-0.0066671741,-0.0240554694,-0.01857030911,0.0311122676604,0.00173062770491,0.0178480154954,0.0148703343277,0.0232953551678,0.030438742759,0.0258147847137,0.989885920436,[91],0.0,0.0,1.0,1.0
26.7743237557,127.475249037,104.758011793,7.7401593018,1.0,13.3042674977,16.1893566277,3.21291885068,134.0,-0.0380502439,0.0091622428,-0.02487227568,0.0463723824218,-0.0393089600562,0.0114569569577,-0.0149990365859,0.0436053586378,0.0474106647425,0.0479070589885,0.983000231329,[91],0.0,0.0,1.0,0.0
26.5670547916,127.547392681,104.458403574,7.71847172666,2.0,13.2662172538,16.1985188705,3.188046575,134.0,-0.0445386583,0.015746129,-0.03665915577,0.0597957052255,-0.0530878966893,0.00638474634582,-0.0323340359858,0.0624866357226,0.0664090284159,0.0648304208113,0.980245909286,[],0.0,0.0,0.0,0.0
26.2615618269,127.671377949,104.107705476,7.78362399524,3.0,13.2216785955,16.2142649995,3.15138741923,134.0,,,,,,,,,,,0.988520247395,[],0.0,0.0,0.0,0.0
6.37549219945,129.153662092,10.5120821374,7.608917749,0.0,1.33503443146,16.4025150857,0.765059063934,135.0,-0.00830238502,-0.077403387,-0.031424584555,0.0839506904709,9.54167849115e-05,-0.0354999021046,0.0020160588827,0.0355572305899,0.0835392000075,0.0474105122125,0.966332554123,[2],0.0,0.0,1.0,0.0
6.11362066149,128.544186604,10.4467090271,7.49350999791,1.0,1.32673204644,16.3251116987,0.733634479379,135.0,-0.00209333521,0.0546318621,0.00598021357,0.0549980487214,-0.00335205136619,0.0569265762577,0.0158534526641,0.0591878644162,0.0550603265448,0.0573378957333,0.951675769735,[2],0.0,0.0,1.0,0.0
6.16345577458,128.974358746,10.4302260727,7.48591705623,2.0,1.32463871123,16.3797435608,0.739614692949,135.0,-0.00572417087,0.0208014544,-0.008795363745,0.0232986064114,-0.0142734092593,0.0114400717458,-0.0044702439608,0.018830521355,0.0267168325302,0.0202968932805,0.950711466141,"[2, 239]",0.0,0.0,2.0,1.0
6.0901610767,129.138149726,10.3851538611,7.5945269709,3.0,1.31891454036,16.4005450152,0.730819329204,135.0,,,,,,,,,,,0.964504925304,[2],0.0,0.0,1.0,1.0
29.7337260463,43.6982833549,103.479035075,7.35193201779,0.0,13.1418374545,5.54968198607,3.56804712555,136.0,0.0698690245,0.00769799413,-0.00654744313,0.0705960955701,0.0782668263049,0.0496014790254,0.0268932003077,0.0964844393886,0.0789165649595,0.0928917210137,0.933695366259,"[12, 70, 95, 149]",1.0,1.0,4.0,2.0
29.6791640202,43.7588974819,104.029184874,7.33774339888,1.0,13.211706479,5.5573799802,3.56149968242,136.0,0.0205441347,0.01161002628,0.04616393856,0.0518455726573,0.0192854185438,0.0139047404377,0.0560371776541,0.0608722798528,0.0513598023945,0.0519266636558,0.931893411658,"[12, 70, 95]",0.0,0.0,3.0,2.0
30.0638635082,43.8503150117,104.190949714,7.33949834199,2.0,13.2322506137,5.56899000648,3.60766362098,136.0,-0.0092507081,-0.03839046604,-0.0061631434,0.0399673344081,-0.0177999464893,-0.0477518486942,-0.0018380236158,0.0509946612848,0.0427627210823,0.0513328499628,0.932116289433,"[12, 70, 95, 149]",0.0,0.0,4.0,2.0
30.0125039799,43.5480278775,104.118109493,7.33927367789,3.0,13.2229999056,5.53059954044,3.60150047758,136.0,,,,,,,,,,,0.932087757092,"[12, 70, 95, 149]",1.0,1.0,4.0,2.0
45.255526154,98.8191033376,71.710497369,7.71666714523,0.0,9.10723316586,12.5500261239,5.43066313848,137.0,0.00964691045,-0.0488520095,-0.02118941846,0.0541162930003,0.0180447122549,-0.00694852460464,0.0122512249777,0.0228907437188,0.0562238554995,0.0286859737366,0.980016727444,"[79, 83, 113, 198]",3.0,3.0,4.0,3.0
45.0789476668,98.4344418458,71.7864572938,7.74605603078,1.0,9.11688007631,12.5011741144,5.40947372002,137.0,-0.0263124232,-0.0025054055,0.00835068661,0.0277192106351,-0.0275711393562,-0.000210691342326,0.0182239257041,0.0330503189744,0.0289167555057,0.0288087848251,0.983749115909,"[79, 83, 113, 198]",3.0,3.0,4.0,3.0
45.1485367219,98.414714243,71.5792728592,7.7487910119,2.0,9.09056765311,12.4986687089,5.41782440663,137.0,0.00230058256,0.0125878487,-0.00607663758,0.014165879404,-0.00624865582932,0.00322646604582,-0.0017515177958,0.00724731656595,0.0153109489858,0.00929415445841,0.984096458511,"[79, 83, 113, 198]",3.0,3.0,4.0,3.0
45.0978980754,98.5138311626,71.5973876824,7.73104676387,3.0,9.09286823567,12.5112565576,5.41174776905,137.0,,,,,,,,,,,0.981842939011,"[79, 83, 113, 198]",3.0,3.0,4.0,3.0
43.8099097816,25.3019445969,65.7566653426,6.92185895037,0.0,8.35109649851,3.21334696381,5.2571891738,138.0,0.05526258481,-0.03917662044,-0.04620878154,0.0820000753682,0.0636603866149,0.00272686445536,-0.0127681381023,0.0649854288615,0.0878789161544,0.0787104319968,0.879076086697,[157],1.0,1.0,1.0,1.0
