z,y,x,rad,frame,xum,yum,zum,particle,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um,contacts_2pt1um,rad_um,neighbors,contacts_0pt1um,contacts_0pt5um,contacts_0pt03um,contacts_0pt05um,contacts_30nm,contacts_50nm,contacts_100nm
35.8415922525,124.393811557,73.3765494818,7.57479779401,1.0,9.31882178419,15.7980140677,4.30099107031,120.0,-0.01680673997,-0.0297277287,0.00238510153,0.0342329237926,-0.0166033747798,-0.00898169584421,0.00378235649272,0.019252250127,0.0341335409392,0.0190271286227,5.0,2.0,0.961999319839,"[165, 168]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
35.8614680986,124.159734953,73.2442129466,7.55124888719,2.0,9.30201504422,15.768286339,4.30337617184,120.0,4.93101000032e-06,-0.0089102405,0.00213059321,0.00916143206651,-0.0403469437646,0.00119908308861,0.0232460031021,0.0465799348606,0.0413739976837,0.040420948762,5.0,2.0,0.959008608673,"[165, 168]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
35.8792230421,124.089575579,73.2442517735,7.56239806817,3.0,9.30201997523,15.7593760985,4.30550676505,120.0,,,,,,,,,,,6.0,2.0,0.960424554658,"[165, 168]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
12.0059879938,61.8510072714,0.755040700742,7.31792520257,0.0,0.0958901689943,7.85507792347,1.44071855925,121.0,-0.013631800198,0.02994951904,-0.00843439767,0.033969673702,0.0198617060802,0.0124732526904,-0.00873398933188,0.0250270248081,0.0369134138654,0.0249240539469,7.0,3.0,0.929376500726,"[151, 155, 166]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
11.9357013465,62.086830256,0.647703691309,7.38232056136,1.0,0.0822583687963,7.88502744251,1.43228416158,121.0,-0.0056247838216,0.01841777167,0.05092597465,0.0544454534409,-0.00542141863136,0.0391638045258,0.0523232296127,0.0655813671862,0.0544248195892,0.0644720889918,8.0,3.0,0.937554711293,"[151, 155, 166]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
12.3600844685,62.2318520802,0.603414054919,7.37631090366,2.0,0.0766335849747,7.90344521418,1.48321013623,121.0,0.0346418409393,-0.01061345643,-0.03048221644,0.0473483697729,-0.00571003383525,-0.000504132841385,-0.00936680654785,0.0109816074063,0.032778277302,0.031016514237,8.0,3.0,0.936791484765,"[151, 153, 155, 166]",4.0,2.0,2.0,2.0,2.0,2.0,4.0
12.1060659983,62.1482815571,0.876184456016,7.4894619992,3.0,0.111275425914,7.89283175775,1.45272791979,121.0,,,,,,,,,,,7.0,3.0,0.951161673898,"[151, 153, 155, 166]",4.0,3.0,3.0,3.0,3.0,3.0,4.0
-2.82423755111,8.44232759101,114.25311733,7.82070587656,0.0,14.5101459009,1.07217560406,-0.338908506133,122.0,-0.0640964053,0.02470510353,-0.0004432963,0.0686941615017,-0.0306028990218,0.00722883718038,-0.000742887961885,0.0314538614171,0.0393328880274,0.0314482118272,4.0,2.0,0.993229646323,"[29, 203]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
-2.82793168694,8.6368559653,113.748421225,7.80305004638,1.0,14.4460494956,1.09688070759,-0.339351802433,122.0,0.038361063,0.03596882503,-0.015511557069,0.0548264163632,0.0385644281902,0.0567148578858,-0.0141143021063,0.0700214520743,0.054968899374,0.0703164179218,4.0,2.0,0.99098735589,"[29, 203]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
-2.95719466252,8.92007505999,114.050476839,7.69249851193,2.0,14.4844105586,1.13284953262,-0.354863359502,122.0,0.1578427009,0.01369571237,0.002396499205,0.158453885952,0.117490826125,0.0238050359586,0.0235119090971,0.122162121093,0.118310650279,0.119902114948,4.0,2.0,0.976947311015,"[29, 203]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
-2.93722383581,9.02791531491,115.293332752,7.7244487301,3.0,14.6422532595,1.14654524499,-0.352466860297,122.0,,,,,,,,,,,4.0,2.0,0.981004988723,"[29, 203]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
14.2386534318,88.9265100736,1.48986632345,7.97312971968,0.0,0.189213023078,11.2936667794,1.70863841181,123.0,-0.004601929889,0.0292828942,0.01664397753,0.0339954061522,0.0288915763892,0.0118066278504,0.0163443858681,0.0352315000654,0.0443760415878,0.0353714805383,4.0,1.0,1.0125874744,[117],1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.3773532445,89.1570840444,1.45363065503,8.05373256566,1.0,0.184611093189,11.3229496736,1.72528238934,123.0,-0.023608776479,0.0037938877,0.06116617129,0.0656739554237,-0.0234054112888,0.0245399205558,0.0625634262527,0.0711632157997,0.0656011232507,0.0699379831619,5.0,1.0,1.02282403584,[117],1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.8870713386,89.1869571755,1.26773477725,8.10730071557,2.0,0.16100231671,11.3267435613,1.78644856063,123.0,0.06503881906,0.0039838384,0.00108534766,0.0651697547384,0.0246869442854,0.0140931619886,0.0222007575521,0.0360684913585,0.0250298654829,0.02844715122,4.0,1.0,1.02962719088,[117],1.0,1.0,1.0,1.0,1.0,1.0,1.0
14.8961159024,89.218325982,1.77985146276,8.14052051299,3.0,0.22604113577,11.3307273997,1.78753390829,123.0,,,,,,,,,,,4.0,1.0,1.03384610515,[117],1.0,1.0,1.0,1.0,1.0,1.0,1.0
10.4333802524,42.3094922042,-1.98121351651,7.83959789846,0.0,-0.251614116596,5.37330550993,1.25200563029,124.0,-0.046153138864,0.06296803085,-0.05379487658,0.0948101992529,-0.0126596325858,0.0454917645004,-0.0540944682419,0.0718051420787,0.08378023605,0.0715797155682,3.0,3.0,0.995628933104,"[155, 183]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
9.98508961427,42.8053034707,-2.34462405874,7.831964538,1.0,-0.29776725546,5.43627354078,1.19821075371,124.0,0.032333256889,0.00498283507,0.02930114715,0.0439183944457,0.0325366220792,0.0257288679258,0.0306984021127,0.0516042470475,0.044068329285,0.0507854668717,5.0,3.0,0.994659496326,"[155, 183, 248]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
10.2292658405,42.8445383925,-2.09003148481,7.64373058931,2.0,-0.265433998571,5.44125637585,1.22751190086,124.0,-0.017510788157,-0.03207672923,-0.03619188286,0.0514334195337,-0.0578626629316,-0.0219674056414,-0.0150764729679,0.0637020777471,0.0754112505173,0.0716973294977,5.0,3.0,0.970753784842,"[155, 183, 248]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
9.92766681668,42.5919657214,-2.22791170652,7.7898023848,3.0,-0.282944786728,5.40917964662,1.191320018,124.0,,,,,,,,,,,3.0,3.0,0.98930490287,"[155, 183, 248]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
21.1420434073,127.904385251,119.933186729,8.01615592733,0.0,15.2315147146,16.2438569269,2.53704520887,125.0,0.0035364961,-0.000522828600001,0.03390977678,0.0340976995658,0.0370300023782,-0.0179990949496,0.0336101851181,0.0531491584017,0.050213219247,0.0533391175068,2.0,0.0,1.01805180277,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.4246248804,127.90026849,119.961033155,8.01026983202,1.0,15.2350512107,16.2433340983,2.57095498565,125.0,-0.0258355586,-0.0370060812,-0.00922541828,0.0460655454369,-0.0256321934098,-0.0162600483442,-0.00782816331728,0.0313477056907,0.0459517978671,0.0317254921726,2.0,0.0,1.01730426867,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.3477463948,127.608882025,119.75760356,7.97305407551,2.0,15.2092156521,16.2063280171,2.56172956737,125.0,-0.0126342067,0.0168767341,-0.00173611475,0.0211532840771,-0.0529860814746,0.0269860576886,0.0193792951421,0.0625406205582,0.0556359872595,0.0594876981739,2.0,0.0,1.01257786759,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.3332787718,127.741769694,119.658121618,7.87395189763,3.0,15.1965814454,16.2232047512,2.55999345262,125.0,,,,,,,,,,,2.0,0.0,0.999991890999,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.4355135563,97.5091673099,128.507664937,7.69605644491,0.0,16.320473447,12.3836642484,2.45226162676,126.0,0.0393442726,0.019053485,-0.00811808343,0.0444624600719,0.0728377788782,0.00157721865038,-0.00841767509188,0.0733395316629,0.0757250328566,0.0733057496323,4.0,2.0,0.977399168504,[47],1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.3678628611,97.6591947512,128.817462359,7.73641890734,1.0,16.3598177196,12.4027177334,2.44414354333,126.0,-0.0248234605,-0.0318094651,-0.00068767415,0.0403549149036,-0.0246200953098,-0.0110634322442,0.000709580812715,0.0270009653719,0.0402301386866,0.0270003985493,4.0,1.0,0.982525201232,[47],1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.3621322432,97.4087265217,128.62200204,7.74927749183,2.0,16.3349942591,12.3709082683,2.44345586918,126.0,-0.0076001991,-0.0054052864,0.00889201717,0.0128859658845,-0.0479520738746,0.00470403718861,0.0300074270621,0.0567624438659,0.049068181944,0.0489958908899,4.0,1.0,0.984158241462,[47],1.0,1.0,1.0,1.0,1.0,1.0,1.0
20.4362323863,97.3661652118,128.562157953,7.72590053331,3.0,16.32739406,12.3655029819,2.45234788635,126.0,,,,,,,,,,,4.0,1.0,0.98118936773,[47],1.0,1.0,1.0,1.0,1.0,1.0,1.0
43.7813866741,103.330314074,127.158712522,7.95900810428,0.0,16.1491564903,13.1229498874,5.2537664009,127.0,-0.0017387204,0.0139521995,0.00936168319,0.0168916586417,0.0317547858782,-0.00352406684962,0.00906209152812,0.0332100433031,0.0359259155653,0.0332930410969,3.0,2.0,1.01079402924,"[47, 94]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
43.8594007007,103.440173912,127.145021811,7.93940991121,1.0,16.1474177699,13.1369020869,5.26312808409,127.0,-0.0153102424,-0.0206165577,-0.01393866777,0.0292187000557,-0.0151068772098,0.000129475155787,-0.0125414128073,0.0196347023927,0.0291126544587,0.0205553146911,3.0,2.0,1.00830505872,"[47, 94]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
43.743245136,103.277838813,127.024468721,7.98691569609,2.0,16.1321075275,13.1162855292,5.24918941632,127.0,-0.000565572300001,-0.0059125307,-0.00147472542,0.00611986162992,-0.0409174470746,0.00419679288861,0.0196406844721,0.0455807748089,0.0413687117208,0.0411585393413,3.0,2.0,1.0143382934,"[47, 94]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
43.7309557575,103.231283453,127.020015395,7.92673541528,3.0,16.1315419552,13.1103729985,5.2477146909,127.0,,,,,,,,,,,3.0,2.0,1.00669539774,"[47, 94]",2.0,1.0,1.0,1.0,1.0,1.0,2.0
39.3699308044,110.983436553,12.840239156,8.08350395123,0.0,1.63071037281,14.0948964422,4.72439169653,128.0,-0.06158925224,0.0303589637,0.02904853991,0.0745568262423,-0.0280957459618,0.0128826973504,0.0287489482481,0.0422118094559,0.0505455763543,0.0424164178482,3.0,2.0,1.02660500181,"[84, 134]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
39.6120019703,111.222483511,12.3552844139,8.08591830969,1.0,1.56912112057,14.1252554059,4.75344023644,128.0,-0.03981163381,-0.0417047951,0.01079879929,0.0586589310085,-0.0396082686198,-0.0209587622442,0.0121960542527,0.0464416666066,0.0585210982766,0.0460944543733,3.0,2.0,1.02691162533,"[84, 134]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
39.7019919644,110.894099297,12.0418069824,8.06095461672,2.0,1.52930948676,14.0835506108,4.76423903573,128.0,0.02476609856,-0.0080296865,-0.03626973113,0.0446467120784,-0.0155857762146,0.00207963708861,-0.0151543212379,0.021837920295,0.0402850553151,0.0395314394738,3.0,3.0,1.02374123632,"[84, 134]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
39.399744205,110.830873419,12.2368156325,8.06634837925,3.0,1.55407558532,14.0755209243,4.7279693046,128.0,,,,,,,,,,,3.0,3.0,1.02442624416,"[84, 134]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
1.14737677667,3.59710919175,19.0948493334,7.405713385,0.0,2.42504586534,0.456832867352,0.1376852132,129.0,-0.1255654482,-0.031914649373,0.053121559806,0.140025450338,-0.0920719419218,-0.0493909157226,0.0528219681441,0.117076322815,0.110985077601,0.11721179617,5.0,3.0,0.940525599895,"[31, 111, 199]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
1.59005644172,3.34581273999,18.1061450168,7.39087396637,1.0,2.29948041714,0.424918217979,0.190806773006,129.0,0.07152412647,0.003345836216,-0.073468167468,0.10258882453,0.0717274916602,0.0240918690718,-0.0720709125053,0.104496256606,0.102730712598,0.105464794346,5.0,4.0,0.938640993729,"[31, 111, 199]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
0.97782171282,3.37215790704,18.669327115,7.33193520292,2.0,2.37100454361,0.428264054195,0.117338605538,129.0,0.2209065462,-0.031309435972,-0.0283693612691,0.224910656915,0.180554671425,-0.0212001123834,-0.00725395137695,0.181939698662,0.18543217308,0.183995257541,5.0,4.0,0.931155770771,"[31, 111, 199]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
0.741410368907,3.12562691514,20.4087487387,7.39939416294,3.0,2.59191108981,0.396954618223,0.0889692442689,129.0,,,,,,,,,,,5.0,4.0,0.939723058693,"[31, 111, 199]",3.0,2.0,2.0,2.0,2.0,2.0,3.0
43.2483136161,119.660369771,95.1816023252,7.52661132558,0.0,12.0880634953,15.1968669609,5.18979763394,130.0,-0.0062953703,0.0120157792,-0.00641787711,0.0150066579756,0.0271981359782,-0.00546048714962,-0.00671746877188,0.0285425981176,0.0304188543024,0.0284735784052,5.0,4.0,0.955879638349,"[72, 82, 168, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
43.1948313069,119.754982205,95.1320324806,7.51227181898,1.0,12.081768125,15.2088827401,5.18337975683,130.0,-0.0244434492,-0.0186501218,-0.00974455062,0.0322531474237,-0.0242400840098,0.00209591105579,-0.00834729565728,0.0257225943626,0.0320992987889,0.0262093644093,5.0,4.0,0.95405852101,"[72, 82, 168, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
43.1136267184,119.608130853,94.9395643765,7.53003872355,2.0,12.0573246758,15.1902326183,5.17363520621,130.0,0.0182549671,-0.0036782482,-0.01218395952,0.0222535885472,-0.0220969076746,0.00643107538861,0.00893145037215,0.0246860864695,0.0255000334938,0.0260399871163,5.0,4.0,0.956314917891,"[72, 82, 168, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
43.0120937224,119.579168269,95.0833042748,7.50354390007,3.0,12.0755796429,15.1865543701,5.16145124669,130.0,,,,,,,,,,,5.0,4.0,0.952950075309,"[72, 82, 168, 228]",4.0,4.0,4.0,4.0,4.0,4.0,4.0
7.53063683478,-0.466145825515,4.21613991008,7.80205491172,0.0,0.53544976858,-0.0592005198404,0.903676420173,131.0,-0.106738217573,0.001675762858,0.046574823119,0.116469177984,-0.0732447112948,-0.0158005034916,0.0462752314571,0.0880672509487,0.0868148032445,0.0882250406167,4.0,3.0,0.990860973788,"[92, 111, 152]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
7.91876036077,-0.452950842381,3.37568150399,7.67850825842,1.0,0.428711551007,-0.0575247569824,0.950251243292,131.0,0.061152511772,0.022106839092,-0.103673522197,0.12237867966,0.0613558769622,0.0428528719478,-0.102276267234,0.126733370157,0.122480427731,0.127863644077,4.0,3.0,0.975170548819,"[92, 111, 152]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
7.05481434246,-0.278881243231,3.85719734472,7.68680667023,2.0,0.489864062779,-0.0354179178904,0.846577721095,131.0,0.242375776362,-0.0604344375589,-0.044322619216,0.253698310567,0.202023901587,-0.0503251139703,-0.0232072093239,0.209487108132,0.215477313492,0.212863262408,4.0,3.0,0.976224447119,"[92, 111, 152]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
6.68545918232,-0.754742956293,5.76566802473,7.61132961788,3.0,0.732239839141,-0.0958523554493,0.802255101879,131.0,,,,,,,,,,,4.0,4.0,0.966638861471,"[92, 111, 152]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
12.1158920319,124.192498241,101.428642893,7.48726293963,0.0,12.8814376474,15.7724472766,1.45390704383,132.0,-0.0098113317,-0.024590048,-0.04746230068,0.0543470576592,0.0236821745782,-0.0420663143496,-0.0477618923419,0.067908898944,0.0584652532641,0.0676985242199,3.0,3.0,0.950882393333,"[144, 250, 253]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
11.7203728596,123.998875815,101.351388313,7.50063212231,1.0,12.8716263157,15.7478572286,1.40644474315,132.0,-0.0525908845,-0.058592532,-0.00106955223,0.0787402684821,-0.0523875193098,-0.0378464991442,0.000327702732715,0.064629072916,0.0786045859195,0.0646370916647,3.0,2.0,0.952580279533,"[144, 253]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
11.7114599244,123.537517296,100.937286859,7.49531711597,2.0,12.8190354312,15.6892646966,1.40537519092,132.0,-0.0484484798,0.0100418793,-0.00410314695,0.049648064914,-0.0888003545746,0.0201512028886,0.0170122629421,0.0926336388189,0.0894604836078,0.0911504786895,3.0,2.0,0.951905273728,"[144, 253]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
11.6772670331,123.616587212,100.555802767,7.51237556835,3.0,12.7705869514,15.6993065759,1.40127204397,132.0,,,,,,,,,,,3.0,3.0,0.95407169718,"[144, 250, 253]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
24.5877373469,127.624067757,22.7421022644,7.90589683618,0.0,2.88824698757,16.2082566051,2.95052848162,133.0,-0.06162295324,0.0080222716,0.02292328943,0.0662361110417,-0.0281294469618,-0.00945399474962,0.0226236977681,0.0373158880881,0.037163151458,0.0374982799791,5.0,4.0,1.00404889819,"[134, 148, 218, 252]",4.0,4.0,2.0,4.0,2.0,4.0,4.0
24.7787647588,127.687235249,22.2568821601,7.81323930911,1.0,2.82662403433,16.2162788767,2.97345177105,133.0,-0.01292903729,-0.0310922892,-0.00016384266,0.0336736885025,-0.0127256720998,-0.0103462563442,0.00123341230272,0.016447159531,0.0335961310645,0.0164016644018,5.0,4.0,0.992281392257,"[134, 148, 218, 252]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
24.7773994033,127.442414075,22.1550787168,7.86046929663,2.0,2.81369499704,16.1851865875,2.97328792839,133.0,-0.01095081688,0.0028553597,-0.08680392514,0.0875385337384,-0.0513026916546,0.0129646832886,-0.0656885152479,0.084350638523,0.100871406601,0.101661057458,5.0,4.0,0.998279600672,"[134, 148, 218, 252]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
24.0540333604,127.464897222,22.0688518123,7.84147392748,3.0,2.80274418016,16.1880419472,2.88648400325,133.0,,,,,,,,,,,5.0,4.0,0.99586718879,"[134, 148, 218, 252]",4.0,4.0,3.0,4.0,3.0,4.0,4.0
35.3553798821,125.178446871,11.9144024682,6.89590797833,0.0,1.51312911346,15.8976627526,4.24264558585,134.0,-0.05159510249,0.0358869948,0.04121175592,0.0751554377456,-0.0181015962118,0.0184107284504,0.0409121642581,0.0483779690745,0.0575669437021,0.0486315898722,4.0,3.0,0.875780313248,"[128, 133, 252]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
35.6988111814,125.461021633,11.5081418187,6.97160872549,1.0,1.46153401097,15.9335497474,4.28385734177,134.0,-0.03426066571,-0.0409164019,0.000473833599999,0.0533682459672,-0.0340573005198,-0.0201703690442,0.00187108856271,0.0396263104324,0.0532379205211,0.0395849469414,4.0,3.0,0.885394308137,"[128, 133, 252]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
35.7027597947,125.13884524,11.2383727973,6.95418308717,2.0,1.42727334526,15.8926333455,4.28433117537,134.0,0.03695188033,-0.0114438217,-0.05847694215,0.0701138736502,-0.00339999444455,-0.00133449811139,-0.0373615322579,0.0375396449116,0.059683111351,0.0585909004082,4.0,3.0,0.883181252071,"[128, 133, 252]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
35.2154519435,125.048736408,11.529332485,6.9320788057,3.0,1.46422522559,15.8811895238,4.22585423322,134.0,,,,,,,,,,,4.0,3.0,0.880374008324,"[128, 133, 252]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
39.4912916097,25.5523522804,113.761611022,7.55745849773,0.0,14.4477245998,3.24514873961,4.73895499316,135.0,0.040925893,0.01403113433,-0.03487253484,0.0555688324027,0.0744193992782,-0.00344513201962,-0.0351721265019,0.0823844306057,0.0833739372087,0.0822569730158,5.0,3.0,0.959797229212,"[11, 40]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
39.2006871526,25.6628336531,114.083862148,7.5516134878,1.0,14.4886504928,3.25917987394,4.70408245832,135.0,-0.0226219501,-0.00831065453,0.01909971881,0.0307509164687,-0.0224185849098,0.0124353783258,0.0204969737727,0.032823124734,0.0306016206547,0.0319692171015,5.0,3.0,0.959054912951,"[11, 40]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
39.3598514761,25.5973954284,113.905736556,7.5537588587,2.0,14.4660285427,3.25086921941,4.72318217713,135.0,0.0446950263,-0.03322478866,0.0062837266,0.0560447783245,0.00434315152545,-0.0231154650714,0.0273991364921,0.0361095606613,0.0340915644501,0.024344874422,5.0,3.0,0.959327375055,"[11, 40]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
39.4122158644,25.3357829193,114.257665898,7.53761100812,3.0,14.510723569,3.21764443075,4.72946590373,135.0,,,,,,,,,,,5.0,3.0,0.957276598031,"[11, 40]",2.0,2.0,2.0,2.0,2.0,2.0,2.0
46.9430493724,11.3867472752,64.1954978919,7.24348809094,0.0,8.15282823228,1.44611690395,5.63316592468,136.0,0.03700809809,0.03113900262,0.06515516988,0.0811445190416,0.0705016043682,0.0136627362704,0.0648555782181,0.0967646247701,0.100922296173,0.09696567817,3.0,1.0,0.919922987549,[164],1.0,1.0,1.0,1.0,1.0,1.0,1.0
47.4860091213,11.6319362722,64.4869002391,7.40855967832,1.0,8.18983633037,1.47725590657,5.69832109456,136.0,0.00198259578,-0.05145678677,-0.06710654816,0.084587353645,0.00218596097024,-0.0307107539142,-0.0657092931973,0.0725647300266,0.0845923645255,0.0738323617209,3.0,1.0,0.940887079147,[164],1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.9267878867,11.2267647228,64.5025112296,7.32400432731,2.0,8.19181892615,1.4257991198,5.6312145464,136.0,-0.01140756025,-0.02588202579,-0.06265503807,0.0687434759479,-0.0517594350246,-0.0157727022014,-0.0415396281779,0.0682155257837,0.0852911025173,0.0827856934763,3.0,1.0,0.930148549568,[164],1.0,1.0,1.0,1.0,1.0,1.0,1.0
46.4046625695,11.0229692442,64.4126879204,7.40755287411,3.0,8.1804113659,1.39991709401,5.56855950833,136.0,,,,,,,,,,,3.0,1.0,0.940759215012,[164],1.0,1.0,1.0,1.0,1.0,1.0,1.0
30.8673777905,9.92399424176,11.7306805493,7.44388635498,0.0,1.48979642976,1.2603472687,3.70408533486,137.0,0.04337166456,0.02422882755,-0.01275635439,0.0512919286874,0.0768651708382,0.00675256120038,-0.0130559460519,0.0782579663552,0.0815966613885,0.0782085426796,6.0,3.0,0.945373567082,"[83, 92, 177]",3.0,3.0,2.0,3.0,2.0,3.0,3.0
30.7610748372,10.1147724114,12.072189719,7.41384293334,1.0,1.53316809432,1.28457609625,3.69132898047,137.0,-0.05179938129,-0.05668533548,-0.08522570428,0.114716275352,-0.0515960160998,-0.0359393026242,-0.0838284493173,0.104790225047,0.114624590756,0.105911297889,6.0,3.0,0.941558052534,"[83, 92, 177]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
30.0508606349,9.6684311872,11.664320575,7.4033723083,2.0,1.48136871303,1.22789076077,3.60610327619,137.0,-0.01612633584,-0.08098934595,-0.00852875871,0.0830185075159,-0.0564782106146,-0.0708800223614,0.0125866511821,0.0914996701205,0.0991050057099,0.0910302453545,6.0,3.0,0.940228283154,"[83, 92, 177]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
29.9797876457,9.03071980175,11.5373415527,7.52060925693,3.0,1.46524237719,1.14690141482,3.59757451748,137.0,,,,,,,,,,,6.0,3.0,0.95511737563,"[83, 92, 177]",3.0,3.0,3.0,3.0,3.0,3.0,3.0
45.6437858358,95.2269742611,9.74360189919,7.45316864291,0.0,1.2374374412,12.0938257312,5.4772543003,138.0,-0.02125817628,0.0843961163,-0.00597899494,0.0872373938502,0.0122353299982,0.0669198499504,-0.00627858660188,0.0683183011152,0.0854877542528,0.0682914196517,5.0,3.0,0.94655241765,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.593960878,95.8915106101,9.57621468439,7.47155788414,1.0,1.21617926492,12.1782218475,5.47127530536,138.0,-0.01850596098,-0.0329914422,0.01528854528,0.0408000669976,-0.0183025957898,-0.0122454093442,0.0166858002427,0.0276288072922,0.0407082287487,0.0268081084642,5.0,2.0,0.948887851286,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.721365422,95.6317354751,9.43049845625,7.47382681869,2.0,1.19767330394,12.1452304053,5.48656385064,138.0,0.01783750761,0.0052050713,-0.0391354891,0.0433226955772,-0.0225143671646,0.0153143948886,-0.0180200792079,0.0326519627937,0.0454486083742,0.0476761358199,5.0,3.0,0.949176005974,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.3952363461,95.6727202883,9.57095127205,7.50149522265,3.0,1.21551081155,12.1504354766,5.44742836154,138.0,,,,,,,,,,,5.0,3.0,0.952689893277,[],0.0,0.0,0.0,0.0,0.0,0.0,0.0
30.4911816753,79.1124321811,120.434345017,7.61201176733,0.0,15.2951618171,10.047278887,3.65894180103,139.0,0.0175309439,0.0244161715,-0.01485308003,0.0335275619621,0.0510244501782,0.00693990515038,-0.0151526716919,0.0536773719447,0.0584829713086,0.053593570378,7.0,6.0,0.966725494451,"[1, 46, 80, 97, 106, 160]",6.0,3.0,3.0,3.0,3.0,3.0,6.0
30.3674060083,79.3046855003,120.572383945,7.62822244028,1.0,15.312692761,10.0716950585,3.644088721,139.0,-0.0226593513,-0.0226043513,0.00462934176,0.0323393522533,-0.0224559861098,-0.00185831844421,0.00602659672272,0.0233247621137,0.0321971864452,0.0230033794198,7.0,6.0,0.968784249916,"[1, 46, 80, 97, 106, 160]",6.0,3.0,3.0,3.0,3.0,3.0,6.0
30.4059838563,79.1266984822,120.393963856,7.6393828392,2.0,15.2900334097,10.0490907072,3.64871806276,139.0,-0.005151412,-0.006712092,-0.000377852129999,0.00846947441358,-0.0455032867746,0.00339723158861,0.0207375577621,0.0501212189765,0.0459972179434,0.0456314919982,7.0,6.0,0.970201620578,"[1, 46, 80, 97, 106, 160]",6.0,3.0,3.0,3.0,3.0,3.0,6.0
30.4028350886,79.0738473638,120.353401557,7.61606025832,3.0,15.2848819977,10.0423786152,3.64834021063,139.0,,,,,,,,,,,7.0,6.0,0.967239652807,"[1, 46, 80, 97, 106, 160]",6.0,4.0,2.0,4.0,2.0,4.0,6.0
48.2699338193,18.6955314421,31.6646794256,7.18295994613,0.0,4.02141428705,2.37433249315,5.79239205832,140.0,0.06494962849,0.03712687217,0.00639869558,0.0750852993817,0.0984431347682,0.0196506058204,0.00609910391812,0.100570354283,0.105405876142,0.100588967572,6.0,3.0,0.912235913159,[187],1.0,1.0,1.0,1.0,1.0,1.0,1.0
48.3232562825,18.9878690183,32.1760938231,7.19682252191,1.0,4.08636391554,2.41145936532,5.7987907539,140.0,0.00918744607,-0.01222111756,-0.00992109221,0.0182261611521,0.00939081126024,0.00852491529579,-0.00852383724728,0.015281273453,0.0183295150285,0.0161024714738,6.0,3.0,0.913996460283,[187],1.0,1.0,1.0,1.0,1.0,1.0,1.0
