,x,y,z,mass,size_x,size_y,size_z,ecc,signal,raw_mass,ep_x,ep_y,ep_z,frame
890,301.9773589242616,148.86608082183304,59.782191260067364,113113.0,5.212373740393907,4.692096742265731,6.3683385823226395,,106.0,113113.0,,,,0
891,328.1584490507815,161.88116321191387,59.75652378077413,89442.0,4.794180692405907,4.730153732193115,6.470549824126047,,101.0,89442.0,,,,0
892,60.076558551841266,182.8396669566298,62.396023362743875,120705.0,4.798100883576465,4.774812233251273,6.882568757583947,,115.0,120705.0,,,,0
893,301.8256061695314,182.9455460427423,61.238611855434286,76505.0,4.8567587290899406,4.900812137848479,6.272215207998683,,83.0,76505.0,,,,0
894,461.5793912919952,199.4317423112437,60.124635982669226,112632.0,4.722334960055535,5.174213011636969,6.597318479727129,,108.0,112632.0,,,,0
895,115.86699198170663,200.9419290235318,61.4228921154694,133819.0,4.9571015596298285,4.706251743803499,6.9897323421717035,,115.0,133819.0,,,,0
896,129.65743947180744,206.11154244877252,60.20950511355699,136011.0,4.85266070780081,4.688786033892314,7.211153020308447,,119.0,136011.0,,,,0
897,185.08756939065324,213.32342499354505,60.304181190291764,123936.0,4.960745892136752,4.729177934370218,6.701837456285589,,116.0,123936.0,,,,0
898,106.02912514006016,220.32624432387806,60.04214336262311,135656.0,4.684235978056482,4.579971416180006,7.70087341650364,,118.0,135656.0,,,,0
899,357.1955838991923,15.964319672682219,60.992604615872224,104119.0,5.134168344695093,4.206646744526915,7.376654059632514,,103.0,104119.0,,,,0
900,99.13956740475955,34.803280045013736,60.7330453778175,120852.0,5.229213878558352,4.775659207049918,6.483880855802264,,106.0,120852.0,,,,0
901,63.8712184650051,83.99000471978198,61.120841643702136,131362.0,5.286842983156549,4.613937227739821,6.664844480295804,,119.0,131362.0,,,,0
902,129.49179375024627,105.66287386215865,62.263092564132876,101508.0,4.939110868579927,4.4429532198336785,6.574210127377463,,109.0,101508.0,,,,0
903,56.33955875001179,137.27467292981314,61.040767046794386,106017.0,5.0836323215927655,4.134376613147735,7.113623481673882,,107.0,106017.0,,,,0
904,255.82257315373897,168.9173720579732,59.766941240035266,105497.0,4.742230828912605,4.91467621466985,6.569654842509499,,102.0,105497.0,,,,0
