z,y,x,rad,frame,xum,yum,zum,particle,drad,dxum,dyum,dzum,dr,dxum_adj,dyum_adj,dzum_adj,dr_adj_full,dr_adj_x,dr_adj_xy,contacts_2pt5um
25.1333260624,110.109305354,95.4995491399,7.67058759044,2.0,12.1284427408,13.9838817799,3.01599912749,48.0,-0.08560111501,0.2589645991,0.0327924262,-0.00985003343,0.261218356862,0.0938342194989,0.0160754781684,-0.00798532001806,0.0955355801945,0.0998860707187,0.0957094817971,5.0
25.0512424505,110.367513434,97.5386404713,7.58498647543,3.0,12.3874073399,14.0166742061,3.00614909406,48.0,,,,,,,,,,,,5.0
22.3884074496,17.0211779183,103.203665102,7.23417830511,0.0,13.1068654679,2.16168959562,2.68660889395,49.0,0.04467748947,0.014133619,0.017075603,0.03817155753,0.044140720521,0.0421037985734,-0.0117431738843,0.0471406686317,0.0642874375459,0.0593411651081,0.0580318859891,6.0
22.7065037623,17.1556314852,103.31495344,7.27885579458,1.0,13.1209990869,2.17876519862,2.72478045148,49.0,-0.09296947138,0.1200639497,0.02989196167,-0.01091900823,0.124209927666,0.00724149482566,0.00288224717076,-0.010295749123,0.0129131346337,0.0326373001414,0.0134153396077,6.0
22.6155120271,17.3910012622,104.260338871,7.1858863232,2.0,13.2410630366,2.20865716029,2.71386144325,49.0,0.00371521423,0.1139570352,-0.07389694003,-0.03763784342,0.140938181039,-0.0511733444011,-0.0906138880616,-0.0357731300081,0.110042286042,0.0974478125989,0.110662528184,6.0
22.301863332,16.8091355926,105.157638361,7.18960153743,3.0,13.3550200718,2.13476022026,2.67622359983,49.0,,,,,,,,,,,,6.0
16.0981941477,66.875347926,104.144638836,7.70669055993,0.0,13.2263691321,8.4931691866,1.93178329773,50.0,0.00090305905,-0.0515162942,-0.00264511619,-0.04891185894,0.0710865328506,-0.0235461146266,-0.0314638930743,-0.0399427478383,0.0560340895016,0.0543487451432,0.0627436532756,7.0
15.6905953233,66.8545202395,103.738998724,7.70759361898,1.0,13.1748528379,8.49052407041,1.88287143879,50.0,0.00827898611,0.126267963,0.0318555379,-0.01013086866,0.130617794633,0.0134455081257,0.00484582340076,-0.00950760955301,0.0171656148332,0.0360304244141,0.0175185100107,7.0
15.6061714177,67.1053512465,104.733234653,7.71587260509,2.0,13.3011208009,8.52237960831,1.87274057013,50.0,-0.03056096396,0.1526860194,0.00928279935,0.04869521469,0.160531662976,-0.0124443602012,-0.00743414868159,0.0505599281019,0.0525969105282,0.0511102377053,0.0508070133066,7.0
16.0119648735,67.1784441548,105.935486774,7.68531164113,3.0,13.4538068203,8.53166240766,1.92143578482,50.0,,,,,,,,,,,,7.0
25.4400228039,100.775870522,49.3032932029,7.66205382773,0.0,6.26151823676,12.7985355563,3.05280273647,51.0,-0.03220020913,-0.03659211741,0.0394884075,0.05733269123,0.078647027071,-0.00862193783664,0.0106696306157,0.0663018023317,0.0677060397746,0.0701477699048,0.0589509653289,4.0
25.9177952309,101.086802864,49.0151662941,7.6298536186,1.0,6.22492611935,12.8380239638,3.1101354277,51.0,0.02141405677,0.12079470718,0.0405162556,-0.0604154143,0.141006916623,0.00797225230566,0.0135065411008,-0.059792155193,0.0618149276628,0.0731788634765,0.0624179921527,5.0
25.414333445,101.4058285,49.9663057207,7.65126767537,2.0,6.34572082653,12.8785402194,3.0497200134,51.0,0.01267031347,0.2112484553,0.1216449434,0.00812120178,0.243904399386,0.0461180756989,0.104927995368,0.00998591519194,0.115049900567,0.130346933525,0.114903068003,4.0
25.4820101265,102.363662699,51.6296793845,7.66393798884,3.0,6.55696928183,13.0001851628,3.05784121518,51.0,,,,,,,,,,,,4.0
49.1746992403,102.780912104,108.906355623,5.49922831178,0.0,13.8311071641,13.0531758372,5.90096390883,52.0,0.06773448935,-0.0391406919,-0.0513485761,4.1015319999e-05,0.0645652515845,-0.0111705123266,-0.0801673529843,0.00901012642166,0.0814418025849,0.0525495794026,0.0809418711941,2.0
49.1750410346,102.376592607,108.598161198,5.56696280113,1.0,13.7919664722,13.0018272611,5.90100492415,52.0,-0.1207602713,0.1031317713,0.0169972108,0.01471830405,0.105554232035,-0.00969068357434,-0.0100125036992,0.015341563157,0.0207249400135,0.0244835250163,0.0202679069608,2.0
49.2976935683,102.510428913,109.41022239,5.44620252983,2.0,13.8950982435,13.0188244719,5.9157232282,52.0,-0.22830922591,0.1937542084,0.0632846321,-0.01326490059,0.204258648582,0.0286238287989,0.0465676840684,-0.0114001871781,0.055837595241,0.070712274909,0.0562479365156,2.0
49.1871527301,103.008733103,110.935846078,5.21789330392,3.0,14.0888524519,13.082109104,5.90245832761,52.0,,,,,,,,,,,,2.0
24.0296719265,22.1424810487,72.094779334,7.35266127888,0.0,9.15603697542,2.81209509318,2.88356063118,53.0,-0.08861873853,0.02711674289,0.01017350762,-0.00602167201,0.0295817263873,0.0550869224634,-0.0186452692643,0.00294743909166,0.0582314561867,0.0563411911267,0.0584677314954,3.0
23.9794913264,22.2225874078,72.3082969946,7.26404254035,1.0,9.18315371831,2.8222686008,2.87753895917,53.0,0.07546983497,0.08093914986,0.01160078227,-0.05603960928,0.0991269990345,-0.0318833050143,-0.0154089322292,-0.055416350173,0.0657643687538,0.0655100076032,0.0662904075967,4.0
23.5124945824,22.3139321502,72.9456131352,7.33951237532,2.0,9.26409286817,2.83386938307,2.82149934989,53.0,-0.05526536556,0.12232636153,0.02707306087,0.03386703303,0.12978314712,-0.0428040180711,0.0103561128384,0.0357317464419,0.0567114692099,0.0609270917914,0.0555554584394,4.0
23.7947198576,22.5271058578,73.9088128323,7.28424700976,3.0,9.3864192297,2.86094244394,2.85536638292,53.0,,,,,,,,,,,,4.0
30.614380936,46.1441570207,55.8318349398,7.14512012014,0.0,7.09064303735,5.86030794163,3.67372571232,54.0,0.01474415089,-0.01102926511,-0.02520310829,0.01430543867,0.0310078527455,0.0169409144634,-0.0540218851743,0.0232745497717,0.0612132610446,0.0335683902783,0.0583952415542,5.0
30.7335929249,45.9457073491,55.7449903326,7.15986427103,1.0,7.07961377224,5.83510483334,3.68803115099,54.0,-0.03107690048,0.08823299208,0.00658695425,0.02796386255,0.0927923836659,-0.0245894627943,-0.0204227602492,0.028587121657,0.0428830309253,0.0378154367358,0.0424700885969,5.0
30.9666251128,45.9975731307,56.4397383017,7.12878737055,2.0,7.16784676432,5.84169178759,3.71599501354,54.0,0.03052478134,0.1479132514,0.03913418446,0.05149959635,0.161437364812,-0.0172171282011,0.0224172364284,0.0533643097619,0.0603880083208,0.0669337158767,0.0587466630269,6.0
31.3957884157,46.3057163154,57.6044095726,7.15931215189,3.0,7.31576001572,5.88082597205,3.76749460989,54.0,,,,,,,,,,,,6.0
17.83834583,54.7605778671,71.5109138035,7.56939294993,0.0,9.08188605305,6.95459338912,2.1406014996,55.0,-0.0359105344,0.06385045505,0.02720999372,-0.02468470773,0.0736654543463,0.0918206346234,-0.00160878316427,-0.0157155966283,0.0931697220308,0.0988976617347,0.0950944368595,4.0
17.6326399322,54.9748297862,72.0136732921,7.53348241553,1.0,9.1457365081,6.98180338284,2.11591679187,55.0,0.05992897342,0.07907464563,-0.06722969604,0.08917682743,0.136839826665,-0.0337478092443,-0.0942394105392,0.089800086537,0.134476900134,0.116667275656,0.134061507071,4.0
18.3757801609,54.4454621008,72.6363082971,7.59341138895,2.0,9.22481115373,6.9145736868,2.2050936193,55.0,-0.02640332463,0.11442175956,0.02318003288,-0.12247693194,0.169204763061,-0.0507086200411,0.00646308484841,-0.120612218528,0.130997873534,0.134570713486,0.13271674525,4.0
17.3551390613,54.6279820448,73.5372670338,7.56700806432,3.0,9.33923291329,6.93775371968,2.08261668736,55.0,,,,,,,,,,,,4.0
23.0463809829,82.0333797929,77.1263650149,7.62595094959,0.0,9.79504835689,10.4182392337,2.76556571795,56.0,-0.02490772733,-0.04583516974,0.01115681,-0.03533707181,0.0589410369656,-0.0178649901666,-0.0176619668843,-0.0263679607083,0.0364193945555,0.0411380715048,0.0433567940694,6.0
22.7519053845,82.1212286905,76.7654581666,7.60104322226,1.0,9.74921318715,10.4293960437,2.73022864614,56.0,0.01407731844,0.1463990355,-0.0406727827,-0.00345875477,0.151983274844,0.0335765806257,-0.0676824971992,-0.00283549566301,0.0756065290123,0.0528547538414,0.0756324677516,7.0
22.7230824281,81.8009705594,77.9182064776,7.6151205407,2.0,9.89561222265,10.388723261,2.72676989137,56.0,0.01893584645,0.16503402035,0.0395313177,-0.11653457326,0.2058622348,-9.635925115e-05,0.0228143696684,-0.114669859848,0.116917413186,0.123057064523,0.118746837909,7.0
21.7519609842,82.1122407772,79.2176869525,7.63405638715,3.0,10.060646243,10.4282545787,2.61023531811,56.0,,,,,,,,,,,,7.0
11.7043060442,83.0748652058,27.2142783039,7.80056309384,0.0,3.4562133446,10.5505078811,1.4045167253,57.0,0.02803673175,-0.01847622462,0.0276102369,0.02593973014,0.0421493257078,0.00949395495336,-0.00120853998427,0.0349088412417,0.0361970018977,0.0390554728824,0.0276489665139,7.0
11.920470462,83.2922686456,27.0687962203,7.82859982559,1.0,3.43773711998,10.578118118,1.43045645544,57.0,-0.01908391331,0.17012889795,0.0817710242,0.00428125117,0.188808557613,0.0573064430757,0.0547613097008,0.00490451027699,0.0794158905962,0.0999442741145,0.0793798372996,7.0
11.9561475551,83.9361349777,28.408393842,7.80951591228,2.0,3.60786601793,10.6598891422,1.43473770661,57.0,0.01916141672,0.14141661019,-0.0165000301,0.00219051733,0.14239279124,-0.0237137694111,-0.0332169781316,0.00405523074194,0.0410140877291,0.0289722663794,0.0408718590482,7.0
11.9744018662,83.8062134813,29.5219104577,7.828677329,3.0,3.74928262812,10.6433891121,1.43692822394,57.0,,,,,,,,,,,,7.0
41.043976826,114.130809552,113.278401024,9.21518013178,0.0,14.3863569301,14.4946128131,4.92527721912,58.0,0.02576835564,-0.0401458211,-0.0016845842,-0.01014054085,0.0414409862871,-0.0121756415266,-0.0305033610843,-0.00117142974834,0.0328644721801,0.0159346992203,0.0343734178218,4.0
40.959472319,114.11754511,112.962292197,9.24094848742,1.0,14.346211109,14.4929282289,4.91513667827,58.0,-0.05048929939,0.1148823238,0.0140131747,0.02016285141,0.117477052925,0.00205986892566,-0.0129965397992,0.020786110517,0.0246011279654,0.0246404687891,0.0240768287722,4.0
41.1274960807,114.227885067,113.866877424,9.19045918803,2.0,14.4610934328,14.5069414036,4.93529952968,58.0,-0.04466147314,0.157347983,0.0562473019,0.03739549319,0.171232501693,-0.00778239660115,0.0395303538684,0.0392602066019,0.0562545855575,0.067990790397,0.05496942318,4.0
41.4391251906,114.670777209,115.10583792,9.14579771489,3.0,14.6184414158,14.5631887055,4.97269502287,58.0,,,,,,,,,,,,5.0
13.9451112101,17.2122922166,31.7742892061,7.25080936262,0.0,4.03533472917,2.18596111151,1.67341334521,59.0,0.01301116971,-0.01825356889,0.04964902177,-0.02402347395,0.0580977231961,0.00971661068336,0.0208302448857,-0.0150543628483,0.0274762709613,0.0560050460808,0.0332481416894,5.0
13.7449155938,17.6032293959,31.6305603172,7.26382053233,1.0,4.01708116028,2.23561013328,1.64938987126,59.0,0.0383055382,0.05383445161,0.00680318966,-0.0249346168,0.0597173901361,-0.0589880032643,-0.0202065248392,-0.024311357693,0.0669248107063,0.0644018868794,0.0671537287882,5.0
13.5371271205,17.6567978184,32.0544536369,7.30212607053,2.0,4.07091561189,2.24241332294,1.62445525446,59.0,0.00892742435,0.17603764836,-0.01061051733,0.05701780806,0.18534526472,0.0109072687589,-0.0273274653616,0.0588825214719,0.0658248449277,0.059013405475,0.0641622109254,5.0
14.012275521,17.5732504379,33.4405768524,7.31105349488,3.0,4.24695326025,2.23180280561,1.68147306252,59.0,,,,,,,,,,,,5.0
18.3784637628,120.301351353,43.0344442914,7.47684282655,0.0,5.465374425,15.2782716218,2.20541565153,60.0,0.01350616048,-0.01274878039,0.0247170745,-0.06788352655,0.0733596506953,0.0152213991834,-0.00410170238427,-0.0589144154483,0.0609870748861,0.0738295194472,0.0696899428355,5.0
17.8127677082,120.495973987,42.9340601938,7.49034898703,1.0,5.45262564461,15.3029886963,2.13753212498,60.0,0.04679419413,0.03114044271,0.0772585701,0.00554709667,0.0834828372034,-0.0816820121643,0.0502488556008,0.00617035577699,0.0960987611305,0.11256823729,0.0960607562008,5.0
17.8589935138,121.104309184,43.1792605301,7.53714318116,2.0,5.48376608732,15.3802472664,2.14307922165,60.0,-0.02874047833,-0.02666000815,0.0575872377,0.06991417082,0.094419475014,-0.191790387751,0.0408702896684,0.0717788842319,0.208820836204,0.212103357025,0.208187234702,5.0
18.441611604,121.557752001,42.969339206,7.50840270283,3.0,5.45710607917,15.4378345041,2.21299339247,60.0,,,,,,,,,,,,5.0
39.2611778585,100.353266996,42.8410004213,7.72621389715,0.0,5.44080705351,12.7448649086,4.71134134302,61.0,-0.10051292765,0.02483947807,0.0478532069,0.05805551469,0.0792298672681,0.0528096576434,0.0190344300157,0.0670246257917,0.0874269405215,0.0919197048349,0.080756499753,5.0
39.7449738142,100.730063901,43.0365868628,7.6257009695,1.0,5.46564653158,12.7927181155,4.76939685771,61.0,0.02287661538,0.09009395794,0.0360265546,-0.06954529581,0.119379152547,-0.0227284969343,0.00901684010076,-0.068922036703,0.0731309450342,0.0815539415267,0.0737186282265,5.0
39.1654296825,101.01373756,43.7459881064,7.64857758488,2.0,5.55574048952,12.8287446701,4.6998515619,61.0,0.00693212409,0.21751104244,0.133253273,0.0393072552,0.258094069401,0.0523806628389,0.116536324968,0.0411719686119,0.134237028707,0.148476358105,0.133676883521,5.0
39.4929901425,102.06297593,45.45867348,7.65550970897,3.0,5.77325153196,12.9619979431,4.7391588171,61.0,,,,,,,,,,,,5.0
26.3619343598,109.404176662,34.5566233532,7.47868788567,0.0,4.38869116586,13.8943304361,3.16343212317,62.0,-0.06664228777,-0.05820912859,0.055110814,-0.06804472865,0.105145563711,-0.0302389490166,0.0262920371157,-0.0590756175483,0.0713834283433,0.0926373626267,0.0789667673796,4.0
25.7948949543,109.83812008,34.0982837581,7.4120455979,1.0,4.33048203727,13.9494412501,3.09538739452,62.0,-0.00867479604,0.01595918401,0.0922474306,-0.01928298247,0.0955830393925,-0.0968632708643,0.0652377161008,-0.018659723363,0.118265117937,0.135144053172,0.118365055052,4.0
25.6342034337,110.5644778,34.2239466243,7.40337080186,2.0,4.34644122128,14.0416886807,3.07610441205,62.0,0.05852320351,0.0939158598,-0.0254052975,0.08760853365,0.130923156971,-0.0712145198011,-0.0421222455316,0.0894732470619,0.121865718473,0.115724639295,0.120503305214,4.0
26.3642745475,110.364436088,34.9634415833,7.46189400537,3.0,4.44035708108,14.0162833832,3.1637129457,62.0,,,,,,,,,,,,4.0
25.157145635,123.560552799,76.5133083369,7.89210140268,0.0,9.71719015878,15.6921902055,3.0188574762,63.0,0.02592231136,-0.00334823943,0.0303510544,0.03015342821,0.0429141753187,0.0246219401434,0.00153227751573,0.0391225393117,0.0462510636959,0.049362492567,0.0389591714956,3.0
25.4084242035,123.799537479,76.4869442468,7.91802371404,1.0,9.71384191935,15.7225412599,3.04901090441,63.0,0.00170994448,0.12161308538,0.0236709026,0.02058940238,0.125594496917,0.00879063050566,-0.00333881189924,0.021212661487,0.0232034449371,0.0325808272601,0.0226350688082,3.0
25.5800025566,123.98592254,77.4445275963,7.91973365852,2.0,9.83545500473,15.7462121625,3.06960030679,63.0,0.09563558373,0.24619659117,0.1011279785,-0.02490946743,0.267320240735,0.0810662115688,0.0844110304684,-0.0230447540181,0.119281236624,0.13198136331,0.119655481657,3.0
25.3724236613,124.782205835,79.3830834322,8.01536924225,3.0,10.0816515959,15.847340141,3.04469083936,63.0,,,,,,,,,,,,3.0
30.5465845017,88.9756270043,101.843160108,7.73840798039,0.0,12.9340813338,11.2999046295,3.6655901402,64.0,0.00192163531,-0.029179844,0.0073676788,-0.01960688021,0.0359190163887,-0.00120966442664,-0.0214510980843,-0.0106377691083,0.0239744661807,0.0209803653566,0.0290868122801,9.0
30.3831938332,89.033640223,101.613397557,7.7403296157,1.0,12.9049014898,11.3072723083,3.64598325999,64.0,-0.02823849366,0.1059198524,0.0109005969,0.0045818455,0.106577818768,-0.00690260247434,-0.0161091175992,0.00520510460699,0.0182823057822,0.0136916851366,0.0181147149834,9.0
30.4213758791,89.1194716944,102.447412143,7.71209112204,2.0,13.0108213422,11.3181729052,3.65056510549,64.0,0.0651184174,0.1770638727,0.0490575085,0.02301779295,0.185170388961,0.0119334930989,0.0323405604684,0.0248825063619,0.0425142238763,0.0554875318433,0.0414504390959,9.0
30.6131908204,89.5057512892,103.841615865,7.77720953944,3.0,13.1878852149,11.3672304137,3.67358289844,64.0,,,,,,,,,,,,9.0
13.1424270138,98.3125663672,68.5166231166,7.57215491719,0.0,8.70161113581,12.4856959286,1.57709124165,65.0,0.0073342269,-0.06924788962,0.0571178096,0.00116968073,0.089772392991,-0.0412777100466,0.0282990327157,0.0101387918317,0.0510634869466,0.0704816406819,0.050060490932,7.0
13.1521743532,98.7623128989,67.9713641433,7.57948914409,1.0,8.63236324619,12.5428137382,1.57826092238,65.0,0.00762627894,0.14325188935,0.0182100449,0.01168869221,0.144876965261,0.0304294344757,-0.00879966959924,0.012311951317,0.033984832099,0.0373387431946,0.0337640369794,7.0
13.2495801216,98.9056990795,69.0993317759,7.58711542303,2.0,8.77561513554,12.5610237831,1.58994961459,65.0,-0.0659958048,0.18815508778,-0.0030060116,-0.03816830853,0.192010918802,0.0230247081789,-0.0197229596316,-0.0363035951181,0.0472978154025,0.0446765382332,0.0487437390789,7.0
12.9315108838,98.8820296971,70.5808679001,7.52111961823,3.0,8.96377022332,12.5580177715,1.55178130606,65.0,,,,,,,,,,,,6.0
22.7647833476,77.2450878518,91.6800584179,7.52853838371,0.0,11.6433674191,9.81012615718,2.73177400171,66.0,-0.00524169412,0.0023443329,0.06681598326,-0.0117722398,0.0678856181062,0.0303145124734,0.0379972063757,-0.00280312869834,0.0486889606518,0.0743096959717,0.0500134280845,8.0
22.6666813493,77.7711979562,91.6985177325,7.52329668959,1.0,11.645711752,9.87694214044,2.72000176191,66.0,-0.00865586526,0.0856520028,-0.06311378744,-0.02525915753,0.109350998111,-0.0271704520743,-0.0901235019392,-0.024635898423,0.0973005989644,0.0732093482424,0.097460269376,8.0
22.4561883698,77.274239,92.3729429509,7.51464082433,2.0,11.7313637548,9.813828353,2.69474260438,66.0,-0.01464026267,0.2189628309,0.00150876995,-0.04256213175,0.223066207126,0.0538324512989,-0.0152081780816,-0.0406974183381,0.069177318196,0.0686421463731,0.0702905153809,8.0
22.1015039386,77.2861190783,94.0970597302,7.50000056166,3.0,11.9503265857,9.81533712295,2.65218047263,66.0,,,,,,,,,,,,8.0
18.0783911017,47.3749290705,11.3898044986,7.68912683187,0.0,1.44650517133,6.01661599195,2.1694069322,67.0,-0.02228195595,-0.00044646916,0.02128119989,-0.02043221535,0.0295053254105,0.0275237104134,-0.00753757699427,-0.0114631042483,0.0307534138084,0.0403474847764,0.0350976512885,6.0
17.9081226404,47.5424975736,11.3862889935,7.66684487592,1.0,1.44605870217,6.03789719184,2.14897471685,67.0,0.04223693871,0.10343989534,-0.00527279369,-0.03368087879,0.108912882146,-0.00938255953434,-0.0322825081892,-0.033057619683,0.0471486900933,0.0353586817172,0.0475877542491,5.0
17.6274486505,47.500979513,12.2007763584,7.70908181463,2.0,1.54949859751,6.03262439815,2.11529383806,67.0,0.00729197057,0.23894364574,-1.30829800007e-05,-0.01008938829,0.239156563294,0.0738132661389,-0.0167300310116,-0.00822467487806,0.0761310545874,0.0744996254039,0.0763550126174,6.0
17.5433704148,47.5008764974,14.0822223878,7.7163737852,3.0,1.78844224325,6.03261131517,2.10520444977,67.0,,,,,,,,,,,,6.0
37.0647952239,85.9102695166,71.3526062355,7.41961485957,0.0,9.06178099191,10.9106042286,4.44777542687,68.0,0.07343717928,-0.04080262145,0.0185653457,-0.02501680326,0.0513358200821,-0.0128324418766,-0.0102534311843,-0.0160476921583,0.0229637287734,0.0336924927963,0.0299273263242,6.0
36.8563218635,86.0564533409,71.0313257516,7.49305203885,1.0,9.02097837046,10.9291695743,4.42275862361,68.0,-0.0503656,0.11971136819,0.0011386309,-0.03299609283,0.124180716282,0.00688891331566,-0.0258710835992,-0.032372833723,0.0420091711002,0.0337267808876,0.042491319529,6.0
36.5813544232,86.0654189389,71.97393495,7.44268643885,2.0,9.14068973865,10.9303082052,4.38976253078,68.0,0.07271561511,0.14959483396,0.0518802537,-0.08501443365,0.179715411138,-0.0155355456411,0.0351633056684,-0.0831497202381,0.0916061527386,0.100798649947,0.0933020105503,6.0
35.8729008094,86.4739248733,73.1518470284,7.51540205396,3.0,9.29028457261,10.9821884589,4.30474809713,68.0,,,,,,,,,,,,6.0
33.9605925079,67.3182849113,96.0713056623,7.84347963138,0.0,12.2010558191,8.54942218373,4.07527110095,69.0,-0.05121417571,-0.0237559484,0.05270354878,-0.00946522007,0.0585798560033,0.00421423117336,0.0238847718957,-0.000496108968338,0.0242587756699,0.0537123280948,0.0260352158406,8.0
33.881715674,67.7332734843,95.8842509503,7.79226545567,1.0,12.1772998707,8.60212573251,4.06580588088,69.0,-0.01461823202,0.126177305,-0.00876480358,0.00470642941,0.126568892532,0.0133548501257,-0.0357745180792,0.00532968851699,0.0385561116474,0.01665305622,0.0384749092718,8.0
33.9209359191,67.6642592829,96.8777730373,7.77764722365,2.0,12.3034771757,8.59336092893,4.07051231029,69.0,0.05533055926,0.1455781312,-0.00664372816,-0.02323287977,0.147569976994,-0.0195522484011,-0.0233606761916,-0.0213681663581,0.0372103499469,0.0310836973961,0.0383115950082,8.0
33.7273285877,67.6119464628,98.0240575348,7.83297778291,3.0,12.4490553069,8.58671720077,4.04727943052,69.0,,,,,,,,,,,,8.0
6.02372624022,119.657062317,119.688370182,7.74948966534,0.0,15.2004230131,15.1964469142,0.722847148826,70.0,0.07427520842,-0.0120291149,0.0319838761,0.003700945297,0.0343709896824,0.0159410646734,0.00316509921573,0.0126700563987,0.0206074191764,0.0359274667823,0.0166683050145,3.0
6.05456745103,119.90890386,119.593652742,7.82376487376,1.0,15.1883938982,15.2284307903,0.726548094123,70.0,-0.02577695844,0.0975391919,0.0557132248,0.040867202192,0.1195323621,-0.0152832629743,0.0287035103008,0.041490461299,0.0527155385966,0.0707648907281,0.0522264094662,3.0
6.39512746929,120.34759067,120.361677875,7.79798791532,2.0,15.2859330901,15.2841440151,0.767415296315,70.0,0.03159429154,0.1628198966,0.0391581938,0.0288175218,0.169923901889,-0.00231048300115,0.0224412457684,0.0306822352119,0.0380834268539,0.0486739359008,0.0365977787035,3.0
6.63527348429,120.655922905,121.643724305,7.82958220686,3.0,15.4487529867,15.3233022089,0.796232818115,70.0,,,,,,,,,,,,3.0
11.4780675366,71.5539494415,12.57267384,7.83174327704,0.0,1.59672957768,9.08735157907,1.37736810439,71.0,-0.00154824445,0.01955059427,0.05059436528,-0.00835581394,0.0548801891487,0.0475207738434,0.0217755883957,0.000613297161662,0.052275963215,0.069913041497,0.0529359974238,4.0
11.4084357538,71.9523302705,12.7266155272,7.83019503259,1.0,1.61628017195,9.13794594435,1.36901229045,71.0,0.00172184281,0.13842615048,0.03226191048,0.01500951365,0.142926258975,0.0256036956057,0.00525219598076,0.015632772757,0.0304551863458,0.0438368064131,0.0301400114681,5.0
11.5335150342,72.2063610617,13.816585216,7.8319168754,2.0,1.75470632243,9.17020785483,1.3840218041,71.0,0.08855389227,0.14073925338,0.02197489727,0.01760212464,0.143527935761,-0.0243911262212,0.00525794923841,0.0194668380519,0.0316469722449,0.0372512810546,0.0305353542696,5.0
11.6801994062,72.3793917488,14.9247683135,7.92047076767,3.0,1.89544557581,9.1921827521,1.40162392874,71.0,,,,,,,,,,,,5.0
30.5133951656,94.1072167433,14.3153915177,7.65994210854,0.0,1.81805472275,11.9516165264,3.66160741988,72.0,0.03192768918,-0.02792777457,0.0266629878,0.02919335536,0.0484058623312,4.240500336e-05,-0.00215578908427,0.0381624664617,0.0382233315031,0.0395369284819,0.0292728751908,5.0
30.756673127,94.3171615289,14.0954877809,7.69186979772,1.0,1.79012694818,11.9782795142,3.69080077524,72.0,-0.02186881008,0.1480117863,0.0657165723,-0.02322083767,0.1636012349,0.0351893314257,0.0387068578008,-0.022597578563,0.0569838612583,0.0780779368525,0.0572338814785,5.0
30.5631661464,94.8346148543,15.2609349172,7.67000098764,2.0,1.93813873448,12.0439960865,3.66757993757,72.0,-0.00451651721,0.18303186452,0.0296782831,0.01246409663,0.18584083949,0.0179014849189,0.0129613350684,0.0143288100419,0.0263395931304,0.0368322868536,0.0253734718527,5.0
30.6670336183,95.068302123,16.7021307008,7.66548447043,3.0,2.121170599,12.0736743696,3.6800440342,72.0,,,,,,,,,,,,5.0
44.4131017322,63.1803593529,49.4180742643,7.42922319753,0.0,6.27609543157,8.02390563782,5.32957220786,73.0,-0.06339391346,-0.03549320406,0.0383729055,0.0073397514,0.0527837035606,-0.00752302448664,0.00955412861573,0.0163088625017,0.0203434576002,0.0397862755803,0.014203845312,5.0
44.4742663272,63.4825082151,49.1386002166,7.36582928407,1.0,6.24060222751,8.06227854332,5.33691195926,73.0,0.00713819414,0.02905571507,0.04036223751,-0.02477274092,0.0555610788928,-0.0837667398043,0.0133525230108,-0.024149481813,0.0881949774082,0.0962271562863,0.0883676709034,5.0
44.2678268195,63.8003211089,49.3673853746,7.37296747821,2.0,6.26965794258,8.10264078083,5.31213921834,73.0,-0.01547155111,0.10613715207,0.00677060826,0.03018706856,0.110554037891,-0.0589932275311,-0.00994633977159,0.0320517819719,0.0678708132924,0.0666130703316,0.0670103699262,5.0
44.5193857242,63.853632985,50.2031109815,7.3574959271,3.0,6.37579509465,8.10941138909,5.3423262869,73.0,,,,,,,,,,,,5.0
19.688353417,2.56215715531,28.5636425754,7.84999141572,0.0,3.62758260708,0.325393958724,2.36260241004,74.0,-0.13681950319,-0.01364662134,0.054977525342,-0.00418653775,0.0568004019797,0.0143235582334,0.0261587484577,0.00478257335166,0.0302045931806,0.0569668299234,0.0301159681842,4.0
19.6534656024,2.99505105564,28.4561888641,7.71317191253,1.0,3.61393598574,0.380371484066,2.35841587229,74.0,0.25020616926,0.01415294573,-0.036209071003,-0.07787318932,0.0870381313598,-0.0986695091443,-0.0632187855022,-0.077249930213,0.140356113487,0.130809030547,0.140700108351,4.0
19.0045223581,2.70994026034,28.5676293817,7.96337808179,2.0,3.62808893147,0.344162413063,2.28054268297,74.0,-0.30433307445,0.2298054224,0.058485454881,0.11246222523,0.262447771377,0.0646750427989,0.0417685068494,0.114326938642,0.137833661435,0.142306576437,0.136290944047,4.0
19.9417075683,3.1704556531,30.3771208966,7.65904500734,3.0,3.85789435387,0.402647867944,2.3930049082,74.0,,,,,,,,,,,,4.0
35.1321951118,14.2241593935,22.2931083258,7.57727096238,0.0,2.83122475738,1.80646824298,4.21586341342,75.0,0.114658318,-0.13692337189,0.11503732374,-0.08509985015,0.198049438572,-0.108953192317,0.0862185468557,-0.0761307390483,0.15843082202,0.179850961812,0.162930722804,5.0
34.4230296939,15.1299650922,21.2149715393,7.69192928038,1.0,2.69430138549,1.92150556672,4.13076356327,75.0,-0.06202540932,0.08402966403,0.02929479252,0.02928498895,0.09368446981,-0.0287927908443,0.00228507802076,0.029908248057,0.0415782357491,0.0504462114653,0.0411321889032,6.0
34.6670712685,15.3606327499,21.8766224372,7.62990387106,2.0,2.77833104952,1.95080035924,4.16004855222,75.0,0.19290299864,0.16243766678,0.0341081267,-0.00716904282,0.166134749739,-0.00269271282115,0.0173911786684,-0.00530432940806,0.0183804164339,0.0349572622537,0.0190026043681,7.0
