z,y,x,rad,frame,xum,yum,zum,particle
11.1501686532,33.5440810986,84.9588975018,7.36292331111,3.0,10.7897799827,4.26009829952,1.33802023838,37.0
13.3134203333,116.329832395,66.1290389799,7.3254932477,0.0,8.39838795045,14.7738887142,1.59761043999,38.0
12.1806405778,116.364036752,65.9859189344,7.34406717419,1.0,8.38021170467,14.7782326675,1.46167686933,38.0
12.7446637113,116.515504198,65.9037195882,7.3221004771,2.0,8.3697723877,14.7974690331,1.52935964535,38.0
12.0523948126,116.30149078,66.0583295483,7.33065707691,3.0,8.38940785263,14.7702893291,1.44628737752,38.0
20.7694959674,78.1765509649,44.7528340898,7.41921838193,0.0,5.68360992941,9.92842197254,2.49233951609,39.0
20.7847371913,78.118655179,44.7004363848,7.41482606655,1.0,5.67695542087,9.92106920774,2.49416846295,39.0
20.5374942196,78.0483078656,45.1157955337,7.45613991965,2.0,5.72970603278,9.91213509893,2.46449930635,39.0
20.4828604786,78.6873337846,44.2688676595,7.45045380765,3.0,5.62214619275,9.99329139065,2.45794325743,39.0
19.6063268456,4.20443114703,27.9104372093,7.80346292563,0.0,3.54462552558,0.533962755673,2.35275922147,40.0
19.6001297409,4.48883665624,26.9826259415,7.83611295342,1.0,3.42679349457,0.570082255343,2.35201556891,40.0
19.7599933589,4.70474326128,27.5704719177,7.83573376782,2.0,3.50144993355,0.597502394182,2.37119920306,40.0
19.0337008816,4.60313757775,27.1170166414,7.88609274256,3.0,3.44386111346,0.584598472374,2.28404410579,40.0
0.140828936643,75.2750678422,66.49850796,7.29422865191,0.0,8.44531051092,9.55993361596,0.0168994723971,41.0
-0.48873099425,74.914872989,66.1583190628,7.30182583421,1.0,8.40210652097,9.5141888696,-0.05864771931,41.0
-0.704214384486,74.8513732894,66.0528935321,7.32503054215,2.0,8.38871747857,9.50612440775,-0.0845057261384,41.0
-1.51035972613,75.5012205551,66.4860254502,7.30378432892,3.0,8.44372523218,9.5886550105,-0.181243167136,41.0
16.1928815604,62.0137039142,57.7414311618,7.53640483955,0.0,7.33316175755,7.87574039711,1.94314578724,42.0
16.0355930448,62.4992813499,58.66102047,7.55439251615,1.0,7.44994959969,7.93740873143,1.92427116537,42.0
14.7152725779,63.6079503636,58.6518789029,7.54361137792,2.0,7.44878862066,8.07820969618,1.76583270934,42.0
13.4666070806,63.6160996666,57.738398266,7.55785070124,3.0,7.33277657978,8.07924465766,1.61599284967,42.0
26.656965031,24.0044583719,119.989245913,7.37087762311,0.0,15.2386342309,3.04856621324,3.19883580372,43.0
27.2839556611,23.8857002749,119.479626241,7.35966879237,1.0,15.1739125327,3.03348393491,3.27407467933,43.0
26.9964287214,23.5375641414,119.81226719,7.35133324625,2.0,15.2161579331,2.98927064595,3.23957144657,43.0
26.1547064606,23.9870844408,119.50291455,7.30913405583,3.0,15.1768701478,3.04635972398,3.13856477527,43.0
29.131240919,54.3289529781,46.5310823559,8.67365209647,0.0,5.90944745921,6.89977702822,3.49574891027,44.0
28.8791203857,54.5885163346,46.1663024219,8.69243619242,1.0,5.86312040758,6.93274157449,3.46549444628,44.0
28.8786717901,54.7599449976,46.2113796118,8.70084317667,2.0,5.8688452107,6.95451301469,3.46544061481,44.0
28.2150492496,54.2007724697,45.9877823203,8.70312725073,3.0,5.84044835468,6.88349810365,3.38580590996,44.0
33.2162576413,12.7676404916,86.0188058146,7.47887686967,0.0,10.9243883385,1.62149034243,3.98595091696,45.0
32.8370895834,12.4891188646,85.4133417392,7.51092404454,1.0,10.8474944009,1.5861180958,3.94045075001,45.0
32.7852227259,12.5205308207,85.553766089,7.46910737985,2.0,10.8653282933,1.59010741423,3.93422672711,45.0
32.0123525241,12.9249033389,85.5357710728,7.4875659121,3.0,10.8630429262,1.64146272404,3.84148230289,45.0
13.4285744779,106.386405513,59.385654747,7.27512442408,0.0,7.54197815287,13.5110735001,1.61142893734,46.0
12.3732173666,106.185943371,59.5846394101,7.2611303326,1.0,7.56724920508,13.4856148081,1.484786084,46.0
12.9343868086,106.308685287,59.5848881809,7.25694166821,2.0,7.56728079898,13.5012030314,1.55212641703,46.0
11.8335155885,106.123003351,59.7500812537,7.24247618504,3.0,7.58826031922,13.4776214256,1.42002187062,46.0
15.2623289433,112.700726704,82.0010598041,6.92634589161,0.0,10.4141345951,14.3129922913,1.8314794732,47.0
15.4726548163,112.874694788,81.6738625697,6.94072040564,1.0,10.3725805464,14.3350862381,1.85671857796,47.0
14.9015921632,112.593451526,82.2461054627,6.94941770546,2.0,10.4452553938,14.2993683439,1.78819105958,47.0
14.5454319838,112.664146951,83.218840717,6.97748942121,3.0,10.5687927711,14.3083466627,1.74545183805,47.0
