z,y,x,frame
49.2178383941,71.5685994268,92.1931509126,2.0
48.6622434647,50.4597619614,55.8833107524,2.0
48.59939622,58.1315243291,32.9775221939,2.0
49.569020227,64.6599633465,125.922316551,2.0
49.0159100447,84.0510661482,3.61367937553,2.0
48.9501295231,24.4209054193,60.1729457692,2.0
-3.72727606582,36.3279406797,30.5637506365,2.0
-4.96602370392,28.7403769919,90.223439393,2.0
-4.19172682819,58.3055174233,98.2704498663,2.0
-5.70509829748,69.3536420662,51.5210994979,2.0
0.141910817381,32.2313169925,126.327553118,3.0
14.4317180445,12.9600638537,44.6488884631,3.0
2.40355818988,47.6931949524,37.3838312082,3.0
15.6431958348,41.2852069284,57.9034596334,3.0
10.3001255743,114.971705199,91.951781726,3.0
16.3892287647,2.1610785887,66.1440272055,3.0
2.97259589616,2.48246532433,108.664461578,3.0
0.0579650062087,69.4579851716,91.4381691556,3.0
1.96437027354,97.9890225409,55.641303061,3.0
2.0837715944,47.8434381885,100.923737407,3.0
2.7530780505,44.8449970868,50.5656595259,3.0
8.63941082992,41.7832279965,80.9512682596,3.0
10.0368280309,3.47197147549,96.7834801238,3.0
14.098468168,17.6524368463,85.4630122126,3.0
3.45373362714,33.2613806406,97.2391743917,3.0
5.93442678374,31.4686604525,26.0973702343,3.0
16.9795562775,47.8125775756,28.6093359855,3.0
17.0490773754,81.4129913413,56.9488740044,3.0
14.4482290977,68.5734331096,83.5027883738,3.0
26.2172164075,28.2191648889,34.9330458703,3.0
1.57819311859,74.6119055491,42.156806485,3.0
19.4466442945,43.4526925363,110.232383491,3.0
10.129065586,4.72802951331,14.9670898219,3.0
11.6286225276,115.733581672,58.8564340169,3.0
7.41368934374,22.7572767663,97.7279503283,3.0
25.6237799861,66.501425883,68.2911176157,3.0
22.0693193414,16.8511726717,105.111711498,3.0
20.9215957881,71.0096506674,34.8936727599,3.0
9.92054718304,112.797537436,107.009791666,3.0
4.76469512429,89.0180978403,85.2048786921,3.0
24.7601023748,110.247747016,97.9007952391,3.0
17.1798399555,54.1590366132,112.972764896,3.0
37.7557223878,9.84869123513,73.1371388227,3.0
5.03231673403,56.4772402829,50.153757865,3.0
39.2512287261,102.11886818,45.5204666851,3.0
28.5306331661,107.426367039,70.8959871765,3.0
35.7474663756,6.62752068363,114.120512709,3.0
14.9990150799,93.1705526674,21.0968417996,3.0
5.60104410422,118.495636801,34.2333981812,3.0
9.84425295552,58.7175100022,5.62562926658,3.0
19.9314169322,110.338207414,83.7815454083,3.0
32.8974494538,60.5448249544,110.250656395,3.0
42.3592598728,40.40424858,53.2720969462,3.0
0.237478012965,124.447603945,107.826095233,3.0
22.4045273632,39.4882573259,73.3516759358,3.0
31.3414167928,46.2504774947,57.6421359028,3.0
49.7508586566,46.1372792434,50.2145885081,3.0
32.2403523877,16.039059485,93.2876554265,3.0
21.5769270589,82.0765297085,79.1881138815,3.0
23.6256953661,22.5031905904,73.9334736915,3.0
24.8823897367,36.8871820933,88.0433533246,3.0
25.406647682,102.584359995,51.6943372289,3.0
41.4500226752,114.5616305,115.09883926,3.0
24.6381388181,31.2939960312,102.043790154,3.0
15.8979731076,67.1727979997,105.918066327,3.0
10.625088178,84.894289796,101.941192963,3.0
30.4468767889,89.5451343147,103.8482268,3.0
-2.39820381569,72.6057018006,27.5718787374,3.0
11.4771298737,112.737486071,21.0436256619,3.0
34.5416101061,15.6454307537,23.2085981184,3.0
17.2632225851,54.6591352598,73.4855386844,3.0
18.3144505936,121.54123575,43.0486716722,3.0
6.40696951692,120.62337099,121.688910785,3.0
11.570021477,72.4694689135,14.9325073137,3.0
11.844974574,83.7890225466,29.6069714971,3.0
26.2382507319,110.471120202,34.8647916948,3.0
1.24143293368,92.1580525738,42.0706873232,3.0
10.4123170862,100.053625736,88.5273539831,3.0
8.46731973102,89.2005111819,68.4757986279,3.0
21.886566817,77.2610490801,94.057201813,3.0
19.0949763249,2.72900544431,30.1954500663,3.0
35.6521765899,86.4132476734,72.8305081195,3.0
17.8989651536,90.402158228,114.003646427,3.0
33.6189812663,67.5870023823,97.9515901527,3.0
30.588377664,95.1673166539,16.7347725766,3.0
17.4094805593,47.720879447,13.5139768654,3.0
29.7224069298,51.5252885545,14.2432155056,3.0
30.6468445371,33.8868460432,61.2833275727,3.0
12.4306578606,98.9183165745,70.2435766089,3.0
21.3846936232,81.1161262085,7.23809656839,3.0
25.2781835623,124.832245469,79.2437156454,3.0
36.5802238384,66.0799352542,34.6014463763,3.0
38.7675186718,57.7612093969,124.402199426,3.0
40.6095992079,39.6772410301,120.075471906,3.0
26.5576278839,103.740727565,116.118320016,3.0
44.3781057855,63.9176654072,50.142032417,3.0
30.3417761987,121.274927499,14.3200732222,3.0
33.9078564333,50.9791460656,25.1089013241,3.0
26.4219397646,77.3241760378,112.009674347,3.0
17.2337036668,33.7894220331,7.86021407253,3.0
45.8516282109,57.7149171711,93.1511514823,3.0
40.0073566436,26.180191518,38.9356561339,3.0
13.7823131644,17.7060049862,33.2696044253,3.0
34.558008957,52.8462119985,8.99506285609,3.0
38.2797524323,60.8875373832,76.7526770132,3.0
30.9699943584,76.6661423021,46.189447299,3.0
46.2211023766,105.388213456,55.6904634153,3.0
36.8557506112,1.48177820073,97.5658285976,3.0
37.3442395942,87.473351502,87.8414048292,3.0
41.7724806922,87.5084577797,38.3179475742,3.0
46.8371004269,123.914078603,39.8372146423,3.0
28.2149328114,126.469718351,114.60588472,3.0
35.0094341313,87.5342485451,4.88983557908,3.0
41.3647041648,47.2631695855,82.5014486455,3.0
10.9701881025,118.271469142,2.20598805193,3.0
47.0028609076,103.77543349,16.6243102695,3.0
42.6189046287,120.847936526,97.558991638,3.0
24.1202502386,106.745565551,11.1046777482,3.0
30.6461386814,66.7524191371,16.1881706015,3.0
33.4012251147,115.899192428,1.84702469166,3.0
44.5455362643,61.5705616291,23.4505089926,3.0
37.2070566433,10.5282867489,9.51084016237,3.0
3.0579149067,24.8238253325,6.92080540745,3.0
37.5034513337,72.1877207638,14.1963508761,3.0
-2.6048054915,110.23843233,1.97021763855,3.0
43.3321815937,119.978533558,54.7508276803,3.0
42.5814526507,79.8294441544,99.8430915999,3.0
44.3286659946,95.7803426338,100.125774227,3.0
39.4217513804,27.8865043425,12.1795112198,3.0
40.9893697539,103.521330183,85.9287812123,3.0
29.3048913826,116.811208039,126.723226338,3.0
45.4405022903,20.8873270809,3.82719114798,3.0
-0.429632267986,24.4005138227,32.6306424701,3.0
29.625169641,45.6582476706,0.0839471151752,3.0
1.18838851629,102.484513152,28.3206025272,3.0
0.272467810247,119.690949232,48.2824920765,3.0
21.1213452819,42.9895794206,124.902148945,3.0
0.708361707146,67.4895784801,70.3882602694,3.0
6.952896403,77.0251939911,115.008274586,3.0
-2.15553547144,28.8022691988,77.0927925553,3.0
-2.13931724274,42.3702390101,63.7672299025,3.0
16.3677056222,13.5499271753,127.380528794,3.0
0.939698792633,102.453081255,13.9435034067,3.0
11.1663621384,22.657193266,114.193021968,3.0
-2.44639137555,86.6067065855,4.25325069199,3.0
-1.03295128234,94.7335488452,109.539443525,3.0
-2.88048056909,57.8305575084,113.58060239,3.0
4.40828839768,39.040783577,0.715096493126,3.0
18.7993990912,70.5625239613,128.634922079,3.0
41.882101728,-8.01686448963,136.555811655,3.0
28.5537560291,128.614784615,33.7968534452,3.0
-3.69002543605,50.9544974941,86.8362301306,3.0
-1.70371525388,108.035174739,124.987076529,3.0
40.3819904731,100.12611739,128.88022352,3.0
41.2990144217,126.30572198,75.0093606326,3.0
6.36038228608,12.9983294632,0.901804851643,3.0
-2.02082291617,105.87511227,100.072183079,3.0
48.0434777641,60.9244422847,106.587660634,3.0
47.6575985417,43.6214239795,69.3481489046,3.0
-0.274139100231,63.0071149461,31.5705986846,3.0
19.2521621171,100.932780377,103.029851109,3.0
3.06625120933,123.697689142,14.5149589703,3.0
1.80526887817,2.64688648055,23.528233596,3.0
-0.45490163326,14.8139531877,81.2673734932,3.0
-3.56585113185,9.55280504101,66.8836888663,3.0
40.0991960951,70.0882343016,65.3917461548,3.0
43.1908073966,75.8614891696,128.899666243,3.0
-2.73356152333,105.007019373,83.7350270503,3.0
18.1401193835,88.5095263223,129.485660806,3.0
47.0767619092,20.5107414578,28.1269432476,3.0
47.4084706288,9.62908724741,53.165088862,3.0
49.3544794368,50.4298343397,118.420677252,3.0
4.4368007788,79.235883111,129.620251702,3.0
43.1432589483,112.890725789,69.0931499899,3.0
47.9187574119,15.9564253545,112.75683068,3.0
8.71706434889,7.17994825455,44.9778336335,3.0
46.6806036115,24.6048740511,128.114002538,3.0
-4.3070177209,88.1782531055,18.7101429199,3.0
-7.94475359155,52.0919701426,4.54059599894,3.0
47.608071561,96.4506726392,73.6640811262,3.0
48.8453479578,74.4154802611,14.1564800735,3.0
42.2634595679,7.64019865724,127.436259928,3.0
48.5792497491,82.7942626725,66.3844335338,3.0
24.0036258445,102.480961831,130.934680589,3.0
1.64624392754,13.3797047065,53.6111016252,3.0
38.7107601403,127.889456919,88.4147041094,3.0
40.6382787182,-1.35029143655,59.0867947404,3.0
-8.93908984841,81.4513962745,59.5979424407,3.0
48.3172961946,85.2253924409,29.03402384,3.0
48.6342381326,100.80950449,30.2310712596,3.0
49.9230553946,5.41438974852,81.7216100323,3.0
49.1192399531,57.8632592769,35.2436883043,3.0
26.3969954505,32.2317964257,128.636756497,3.0
-8.9434410366,75.6848102206,26.5980941467,3.0
-5.91591808421,37.2272505759,32.5680838732,3.0
50.8961888464,124.0801385,106.979926492,3.0
22.3582082806,1.95220384169,15.6943869194,3.0
1.81816734067,-1.30722015082,69.5520548607,3.0
49.4332490556,71.3948019495,94.8636524564,3.0
50.3670840353,102.639408907,110.886111204,3.0
49.2077382036,25.2137274654,60.7184461364,3.0
36.9807855904,75.0541451682,-2.75216062074,3.0
49.2699882166,105.475767542,5.81914180757,3.0
50.2435242427,33.4510427909,114.571363741,3.0
49.2923610044,50.3187541773,57.0649681206,3.0
4.96437193297,0.721442949961,6.35052297685,3.0
-5.36861611874,12.0839239092,21.9293478008,3.0
50.350134024,85.1276741844,5.35870748472,3.0
-6.62514655099,68.9737796801,52.7711119736,3.0
-2.32433887103,16.4619374374,110.284733565,3.0
-5.40101042992,58.1595776288,99.1147334003,3.0
